BSU00010	MBLCLPDI_00001	1.04e-136	49.558	452	396	64.60
BSU00190	MBLCLPDI_00355	0.0	44.498	618	520	63.27
BSU00190	MBLCLPDI_00361	6.69e-20	36.257	171	87.0	53.22
BSU00200	MBLCLPDI_00356	2.44e-26	47.573	103	90.1	68.93
BSU00210	MBLCLPDI_00357	8.51e-91	60.804	199	260	81.41
BSU00280	MBLCLPDI_00359	1.33e-71	51.691	207	213	71.01
BSU00290	MBLCLPDI_00360	3.67e-36	50.459	109	115	72.48
BSU00310	MBLCLPDI_00361	4.95e-52	31.250	320	171	52.50
BSU00310	MBLCLPDI_00355	5.07e-23	35.484	155	95.5	54.84
BSU00330	MBLCLPDI_00362	9.66e-11	34.234	111	51.2	47.75
BSU00340	MBLCLPDI_00766	6.92e-71	45.902	244	214	64.75
BSU00350	MBLCLPDI_00767	2.61e-24	45.783	83	84.7	72.29
BSU00360	MBLCLPDI_00363	2.20e-103	53.873	284	300	70.07
BSU00380	MBLCLPDI_00228	0.0	58.529	680	808	76.32
BSU00380	MBLCLPDI_01432	3.28e-14	29.344	259	71.6	44.40
BSU00380	MBLCLPDI_01432	1.02e-10	28.638	213	60.5	46.01
BSU00380	MBLCLPDI_00554	3.75e-13	21.538	390	68.6	40.00
BSU00380	MBLCLPDI_00554	7.69e-09	30.058	173	54.7	44.51
BSU00380	MBLCLPDI_00680	1.49e-06	35.714	56	47.0	55.36
BSU00380	MBLCLPDI_00680	2.93e-05	29.907	107	43.1	57.01
BSU00390	MBLCLPDI_00229	4.95e-64	38.281	256	197	60.55
BSU00410	MBLCLPDI_00230	5.17e-57	48.128	187	174	66.31
BSU00420	MBLCLPDI_00231	3.49e-90	47.222	288	266	68.75
BSU00440	MBLCLPDI_00232	4.02e-22	39.744	78	78.2	69.23
BSU00460	MBLCLPDI_00233	7.05e-90	44.170	283	265	66.08
BSU00470	MBLCLPDI_00237	2.99e-95	49.265	272	278	69.12
BSU00470	MBLCLPDI_01599	3.48e-16	28.276	145	71.2	51.03
BSU00500	MBLCLPDI_00238	0.0	54.746	453	516	72.85
BSU00500	MBLCLPDI_00695	8.12e-06	29.870	154	42.7	46.75
BSU00510	MBLCLPDI_00239	2.96e-165	68.139	317	459	86.44
BSU00510	MBLCLPDI_00691	5.05e-130	56.051	314	369	75.80
BSU00530	MBLCLPDI_00279	5.90e-54	47.594	187	166	72.73
BSU00550	MBLCLPDI_00280	0.0	48.132	1178	1125	68.68
BSU00550	MBLCLPDI_01294	9.46e-75	38.860	386	258	58.55
BSU00550	MBLCLPDI_00414	8.57e-25	22.757	457	107	44.20
BSU00550	MBLCLPDI_01305	4.85e-09	27.737	137	56.2	48.18
BSU00550	MBLCLPDI_01305	4.69e-05	27.419	124	43.1	46.77
BSU00550	MBLCLPDI_00262	6.81e-05	29.070	86	42.4	53.49
BSU00570	MBLCLPDI_01430	2.49e-22	22.311	502	96.3	47.21
BSU00590	MBLCLPDI_00281	1.76e-33	64.198	81	107	80.25
BSU00630	MBLCLPDI_00283	3.85e-33	41.290	155	110	54.19
BSU00630	MBLCLPDI_00851	1.29e-14	44.872	78	64.7	69.23
BSU00630	MBLCLPDI_00851	1.46e-12	34.146	123	58.9	55.28
BSU00630	MBLCLPDI_00435	1.46e-09	29.412	102	50.4	49.02
BSU00630	MBLCLPDI_00312	3.48e-09	36.364	77	49.3	63.64
BSU00660	MBLCLPDI_01301	1.82e-05	25.828	151	42.0	45.03
BSU00670	MBLCLPDI_00284	3.32e-50	28.508	449	173	48.11
BSU00680	MBLCLPDI_00285	1.50e-65	53.073	179	195	73.74
BSU00680	MBLCLPDI_02089	1.35e-60	49.438	178	182	76.97
BSU00690	MBLCLPDI_00286	0.0	55.210	643	619	72.47
BSU00710	MBLCLPDI_00287	1.60e-105	49.485	291	305	70.79
BSU00720	MBLCLPDI_01400	1.23e-20	25.084	299	85.9	47.49
BSU00730	MBLCLPDI_01948	4.60e-137	63.518	307	386	81.11
BSU00730	MBLCLPDI_01711	2.15e-74	44.966	298	227	66.11
BSU00750	MBLCLPDI_01772	7.52e-19	31.282	195	79.3	48.72
BSU00750	MBLCLPDI_00091	2.47e-11	25.175	143	57.4	44.76
BSU00750	MBLCLPDI_01017	1.08e-08	27.083	144	49.7	45.14
BSU00770	MBLCLPDI_01411	1.34e-46	35.249	261	157	58.62
BSU00780	MBLCLPDI_01416	4.87e-17	30.631	111	67.4	54.05
BSU00790	MBLCLPDI_01415	1.84e-38	45.802	131	125	64.89
BSU00810	MBLCLPDI_00288	2.24e-141	57.576	330	399	73.33
BSU00820	MBLCLPDI_00289	0.0	59.465	486	593	75.72
BSU00820	MBLCLPDI_00812	4.23e-19	28.571	259	86.3	47.49
BSU00820	MBLCLPDI_00812	1.19e-09	35.052	97	56.2	50.52
BSU00820	MBLCLPDI_02051	1.24e-14	22.414	464	71.6	41.38
BSU00830	MBLCLPDI_01647	2.31e-39	44.667	150	127	68.67
BSU00840	MBLCLPDI_01478	2.32e-06	22.013	159	42.7	42.77
BSU00860	MBLCLPDI_01646	0.0	56.757	814	932	76.17
BSU00860	MBLCLPDI_01478	0.0	49.926	679	659	69.81
BSU00860	MBLCLPDI_00050	0.0	46.667	645	575	68.37
BSU00860	MBLCLPDI_00735	1.27e-06	24.852	338	47.4	39.94
BSU00870	MBLCLPDI_00328	0.0	63.020	457	617	78.77
BSU00890	MBLCLPDI_00329	8.21e-108	47.238	362	317	66.02
BSU00920	MBLCLPDI_01336	5.32e-153	47.211	502	441	65.74
BSU00930	MBLCLPDI_00695	1.15e-11	31.579	114	58.2	48.25
BSU00930	MBLCLPDI_00461	3.21e-10	46.000	50	53.5	68.00
BSU00930	MBLCLPDI_00533	3.48e-06	31.461	89	42.0	46.07
BSU00930	MBLCLPDI_02072	3.84e-05	30.841	107	38.9	50.47
BSU00940	MBLCLPDI_00330	0.0	56.688	471	546	71.76
BSU00940	MBLCLPDI_00554	2.95e-05	31.304	115	42.4	45.22
BSU00950	MBLCLPDI_00331	3.99e-43	49.242	132	135	67.42
BSU00960	MBLCLPDI_00332	1.07e-97	53.441	247	282	74.49
BSU00960	MBLCLPDI_01356	2.88e-20	33.333	144	83.2	61.11
BSU00960	MBLCLPDI_01761	2.07e-13	25.352	213	64.3	45.54
BSU00980	MBLCLPDI_00971	2.88e-10	25.888	197	53.5	42.13
BSU00980	MBLCLPDI_00831	1.56e-05	27.619	105	40.8	45.71
BSU00990	MBLCLPDI_00333	7.73e-10	41.667	48	44.7	64.58
BSU00990	MBLCLPDI_01345	1.88e-08	44.898	49	41.2	53.06
BSU01000	MBLCLPDI_00334	4.56e-06	46.552	58	35.8	62.07
BSU01010	MBLCLPDI_00335	1.57e-80	63.218	174	233	77.01
BSU01020	MBLCLPDI_00336	7.89e-77	81.560	141	220	90.07
BSU01030	MBLCLPDI_00337	3.48e-102	61.233	227	292	76.65
BSU01040	MBLCLPDI_00342	1.64e-52	49.068	161	161	67.70
BSU01050	MBLCLPDI_00343	2.10e-27	55.285	123	94.4	73.17
BSU01060	MBLCLPDI_00502	3.33e-08	32.927	82	48.1	58.54
BSU01060	MBLCLPDI_00094	9.07e-05	44.000	50	38.1	60.00
BSU01070	MBLCLPDI_01644	0.0	69.815	1186	1717	83.64
BSU01080	MBLCLPDI_01643	0.0	70.935	1187	1749	84.25
BSU01100	MBLCLPDI_01640	3.17e-78	81.884	138	224	84.78
BSU01110	MBLCLPDI_01639	5.96e-91	75.000	156	257	89.74
BSU01120	MBLCLPDI_01638	0.0	68.116	690	1004	84.35
BSU01120	MBLCLPDI_01835	6.94e-55	25.292	684	195	42.98
BSU01120	MBLCLPDI_01501	1.33e-54	29.472	492	191	46.95
BSU01120	MBLCLPDI_00719	1.00e-23	41.667	132	102	61.36
BSU01120	MBLCLPDI_00719	2.09e-12	23.009	226	65.9	42.04
BSU01120	MBLCLPDI_00719	3.62e-06	28.571	84	45.8	53.57
BSU01120	MBLCLPDI_00793	1.48e-20	43.165	139	92.0	54.68
BSU01120	MBLCLPDI_00793	4.70e-12	28.340	247	64.7	41.70
BSU01120	MBLCLPDI_00793	2.39e-08	22.527	182	52.8	46.15
BSU01120	MBLCLPDI_00733	8.02e-12	34.266	143	63.2	48.25
BSU01120	MBLCLPDI_00784	1.16e-10	31.298	131	60.5	41.98
BSU01130	MBLCLPDI_00733	0.0	74.365	394	582	85.03
BSU01130	MBLCLPDI_00719	6.12e-26	33.654	312	105	48.40
BSU01130	MBLCLPDI_00793	1.99e-15	27.711	249	73.6	44.58
BSU01130	MBLCLPDI_01501	3.03e-15	26.866	201	73.2	48.26
BSU01130	MBLCLPDI_01638	8.59e-14	36.154	130	68.9	47.69
BSU01130	MBLCLPDI_01835	5.49e-11	31.646	158	60.1	45.57
BSU01130	MBLCLPDI_00784	6.04e-11	30.165	242	59.7	45.45
BSU01140	MBLCLPDI_01804	7.24e-06	23.333	300	42.7	38.33
BSU01150	MBLCLPDI_01636	2.27e-62	82.353	102	181	97.06
BSU01160	MBLCLPDI_01635	4.57e-104	65.865	208	295	82.69
BSU01170	MBLCLPDI_01634	7.32e-99	64.251	207	281	80.68
BSU01180	MBLCLPDI_01633	7.76e-38	65.934	91	118	79.12
BSU01190	MBLCLPDI_01632	8.40e-144	70.909	275	401	82.18
BSU01200	MBLCLPDI_01631	9.69e-48	72.222	90	143	84.44
BSU01210	MBLCLPDI_01630	4.03e-49	64.220	109	148	81.65
BSU01220	MBLCLPDI_01629	2.27e-122	74.208	221	342	87.33
BSU01230	MBLCLPDI_01628	3.21e-77	75.524	143	222	87.41
BSU01240	MBLCLPDI_01627	3.78e-21	62.069	58	74.3	84.48
BSU01250	MBLCLPDI_01626	1.62e-44	75.294	85	134	87.06
BSU01260	MBLCLPDI_01625	8.89e-69	78.689	122	199	89.34
BSU01270	MBLCLPDI_01624	1.59e-42	63.725	102	130	77.45
BSU01280	MBLCLPDI_01623	2.50e-105	78.090	178	296	88.20
BSU01290	MBLCLPDI_01622	1.90e-31	78.689	61	100	83.61
BSU01290	MBLCLPDI_01204	3.03e-16	61.364	44	62.4	77.27
BSU01300	MBLCLPDI_01621	4.31e-75	76.515	132	215	90.15
BSU01310	MBLCLPDI_01620	1.48e-60	51.955	179	182	70.39
BSU01320	MBLCLPDI_01619	2.88e-54	68.333	120	162	80.00
BSU01330	MBLCLPDI_01618	1.92e-81	70.186	161	234	86.34
BSU01340	MBLCLPDI_01617	1.86e-15	53.448	58	59.3	70.69
BSU01350	MBLCLPDI_01616	1.10e-65	66.438	146	192	82.19
BSU01360	MBLCLPDI_01615	2.37e-153	52.752	436	437	70.87
BSU01370	MBLCLPDI_01614	2.77e-98	63.426	216	281	76.85
BSU01380	MBLCLPDI_01535	8.14e-68	40.964	249	207	61.85
BSU01380	MBLCLPDI_01320	5.00e-17	23.301	206	75.1	49.03
BSU01380	MBLCLPDI_00599	1.25e-12	25.311	241	62.4	43.57
BSU01390	MBLCLPDI_01613	2.94e-41	79.167	72	125	91.67
BSU01400	MBLCLPDI_01612	1.65e-14	71.053	38	55.5	86.84
BSU01410	MBLCLPDI_01611	2.06e-61	73.554	121	180	88.43
BSU01420	MBLCLPDI_01610	4.80e-68	78.906	128	197	89.06
BSU01430	MBLCLPDI_01609	1.28e-158	68.354	316	441	83.86
BSU01440	MBLCLPDI_01608	9.19e-55	64.286	126	163	78.57
BSU01450	MBLCLPDI_01607	4.76e-88	50.379	264	259	68.94
BSU01450	MBLCLPDI_01606	4.13e-55	36.364	275	176	61.09
BSU01450	MBLCLPDI_01862	3.47e-42	34.387	253	142	58.50
BSU01450	MBLCLPDI_00105	2.04e-38	36.325	234	131	56.84
BSU01450	MBLCLPDI_00208	2.27e-35	34.034	238	126	59.24
BSU01450	MBLCLPDI_00814	6.20e-35	34.052	232	122	57.33
BSU01450	MBLCLPDI_01802	5.36e-33	35.749	207	120	58.94
BSU01450	MBLCLPDI_00566	1.09e-31	36.649	191	113	57.07
BSU01450	MBLCLPDI_01723	4.19e-31	33.333	210	112	60.48
BSU01450	MBLCLPDI_00322	1.26e-30	35.000	220	111	54.09
BSU01450	MBLCLPDI_00038	2.08e-30	33.790	219	110	53.88
BSU01450	MBLCLPDI_01668	8.70e-30	33.645	214	108	56.54
BSU01450	MBLCLPDI_00202	4.93e-29	30.942	223	107	55.16
BSU01450	MBLCLPDI_01568	1.70e-27	33.040	227	103	51.10
BSU01450	MBLCLPDI_00558	6.85e-27	33.333	234	105	55.98
BSU01450	MBLCLPDI_02018	8.00e-26	33.790	219	102	52.97
BSU01450	MBLCLPDI_01818	9.26e-26	31.313	198	101	54.55
BSU01450	MBLCLPDI_01818	2.43e-18	26.866	201	80.5	55.22
BSU01450	MBLCLPDI_01945	6.64e-24	32.212	208	93.6	52.40
BSU01450	MBLCLPDI_01397	7.95e-23	29.612	206	90.5	52.91
BSU01450	MBLCLPDI_01979	2.84e-21	29.258	229	86.3	49.78
BSU01450	MBLCLPDI_00235	4.77e-21	30.568	229	85.1	54.59
BSU01450	MBLCLPDI_02019	1.54e-20	33.333	207	84.0	50.24
BSU01450	MBLCLPDI_01846	1.94e-20	30.508	236	86.7	50.85
BSU01450	MBLCLPDI_01847	2.77e-19	28.205	234	83.2	50.85
BSU01450	MBLCLPDI_00019	1.98e-17	30.603	232	77.8	49.14
BSU01450	MBLCLPDI_00557	9.72e-17	27.234	235	75.9	49.36
BSU01450	MBLCLPDI_01120	6.66e-16	27.586	203	71.6	47.78
BSU01450	MBLCLPDI_01829	3.09e-13	22.747	233	64.3	48.50
BSU01450	MBLCLPDI_00977	2.15e-11	28.634	227	58.9	48.02
BSU01450	MBLCLPDI_01970	3.75e-11	25.110	227	58.9	45.81
BSU01450	MBLCLPDI_00856	1.54e-10	26.147	218	57.4	44.95
BSU01450	MBLCLPDI_00856	6.44e-08	27.000	200	49.3	48.00
BSU01450	MBLCLPDI_00381	1.01e-07	22.613	199	48.5	42.21
BSU01450	MBLCLPDI_00381	6.07e-05	28.500	200	40.0	48.00
BSU01450	MBLCLPDI_01042	4.66e-07	34.783	92	46.6	55.43
BSU01450	MBLCLPDI_01482	1.02e-06	23.770	244	45.1	46.31
BSU01450	MBLCLPDI_00415	2.87e-06	26.923	130	44.3	53.85
BSU01460	MBLCLPDI_01606	9.46e-76	45.560	259	228	66.41
BSU01460	MBLCLPDI_01607	2.27e-46	36.017	236	152	61.02
BSU01460	MBLCLPDI_00814	5.13e-45	40.826	218	148	61.93
BSU01460	MBLCLPDI_00208	8.01e-42	34.685	222	143	63.51
BSU01460	MBLCLPDI_00105	4.56e-41	39.070	215	138	59.07
BSU01460	MBLCLPDI_01862	1.24e-37	34.821	224	130	55.36
BSU01460	MBLCLPDI_01668	2.54e-36	37.500	216	125	58.80
BSU01460	MBLCLPDI_01802	4.28e-35	35.023	217	125	59.45
BSU01460	MBLCLPDI_01723	3.06e-34	32.895	228	120	56.14
BSU01460	MBLCLPDI_00322	8.82e-33	37.379	206	117	57.28
BSU01460	MBLCLPDI_00202	3.37e-32	31.163	215	115	55.81
BSU01460	MBLCLPDI_00566	1.13e-31	35.149	202	113	61.39
BSU01460	MBLCLPDI_01568	3.04e-31	35.185	216	113	52.31
BSU01460	MBLCLPDI_01397	7.15e-28	30.088	226	103	52.65
BSU01460	MBLCLPDI_02018	2.86e-27	37.037	189	106	57.67
BSU01460	MBLCLPDI_01945	2.67e-26	33.696	184	99.8	56.52
BSU01460	MBLCLPDI_00038	9.29e-26	33.659	205	97.8	53.17
BSU01460	MBLCLPDI_00558	8.90e-25	30.088	226	99.4	51.77
BSU01460	MBLCLPDI_02019	5.87e-24	33.023	215	93.2	50.70
BSU01460	MBLCLPDI_01818	4.90e-21	32.432	185	88.2	49.73
BSU01460	MBLCLPDI_01818	5.68e-15	28.365	208	70.1	46.15
BSU01460	MBLCLPDI_00019	4.64e-20	28.251	223	85.5	50.22
BSU01460	MBLCLPDI_01846	1.97e-18	29.911	224	80.9	45.98
BSU01460	MBLCLPDI_01120	2.57e-17	34.171	199	75.5	48.24
BSU01460	MBLCLPDI_00557	1.26e-16	28.571	224	75.5	48.66
BSU01460	MBLCLPDI_01979	1.64e-16	26.484	219	73.2	46.12
BSU01460	MBLCLPDI_01482	4.14e-13	22.174	230	63.9	45.22
BSU01460	MBLCLPDI_01847	1.59e-12	26.991	226	63.2	46.46
BSU01460	MBLCLPDI_00235	1.89e-12	26.961	204	61.2	47.06
BSU01460	MBLCLPDI_01829	6.74e-12	23.009	226	60.5	47.79
BSU01460	MBLCLPDI_00381	3.92e-11	26.776	183	58.9	47.54
BSU01460	MBLCLPDI_00856	1.40e-09	30.899	178	54.3	48.88
BSU01460	MBLCLPDI_00856	4.19e-06	26.506	166	43.5	43.37
BSU01460	MBLCLPDI_00977	8.99e-08	28.139	231	47.8	46.75
BSU01460	MBLCLPDI_01970	1.15e-06	25.654	191	45.1	41.36
BSU01460	MBLCLPDI_00415	1.54e-06	27.642	123	45.1	49.59
BSU01460	MBLCLPDI_01042	2.33e-06	34.127	126	44.3	47.62
BSU01460	MBLCLPDI_01042	6.53e-06	31.429	105	43.1	55.24
BSU01460	MBLCLPDI_01706	5.75e-06	43.548	62	42.0	54.84
BSU01460	MBLCLPDI_01300	9.23e-05	43.137	51	38.9	62.75
BSU01470	MBLCLPDI_01605	1.54e-72	41.667	264	219	63.26
BSU01480	MBLCLPDI_01604	6.13e-75	47.773	247	224	63.97
BSU01490	MBLCLPDI_01603	1.75e-59	59.441	143	177	75.52
BSU01500	MBLCLPDI_01602	7.74e-59	65.625	128	174	78.12
BSU01510	MBLCLPDI_01367	5.83e-07	29.204	113	45.1	49.56
BSU01540	MBLCLPDI_00112	7.86e-07	29.252	147	45.4	48.98
BSU01610	MBLCLPDI_01119	5.48e-24	28.253	269	95.1	50.19
BSU01620	MBLCLPDI_01119	4.82e-21	26.236	263	87.0	48.67
BSU01640	MBLCLPDI_01906	4.88e-11	28.571	105	60.1	50.48
BSU01670	MBLCLPDI_00493	1.39e-25	25.691	362	102	44.20
BSU01670	MBLCLPDI_02088	2.00e-08	25.610	246	51.6	39.84
BSU01750	MBLCLPDI_00448	1.40e-101	59.426	244	294	79.92
BSU01760	MBLCLPDI_00449	2.19e-28	26.957	230	110	53.48
BSU01770	MBLCLPDI_00450	0.0	63.616	448	592	79.69
BSU01770	MBLCLPDI_00411	5.81e-09	25.562	356	53.9	41.01
BSU01780	MBLCLPDI_00451	0.0	55.848	607	663	70.51
BSU01780	MBLCLPDI_00147	9.40e-21	25.836	329	91.3	44.07
BSU01810	MBLCLPDI_01906	9.68e-14	31.313	99	64.7	56.57
BSU01820	MBLCLPDI_01557	8.95e-26	48.387	93	92.8	64.52
BSU01889	MBLCLPDI_01981	2.17e-06	30.108	93	38.9	47.31
BSU01889	MBLCLPDI_02016	3.37e-05	30.108	93	35.8	46.24
BSU01890	MBLCLPDI_01759	3.57e-43	25.926	378	150	51.85
BSU01890	MBLCLPDI_01828	2.78e-38	26.287	369	137	49.32
BSU01890	MBLCLPDI_01950	1.02e-35	32.950	261	130	54.79
BSU01890	MBLCLPDI_01676	5.86e-10	26.437	174	56.6	48.85
BSU01890	MBLCLPDI_01034	1.39e-08	25.503	149	52.0	47.65
BSU01890	MBLCLPDI_00211	3.24e-07	25.414	181	47.8	50.28
BSU01890	MBLCLPDI_01683	3.99e-07	30.128	156	47.4	46.15
BSU01890	MBLCLPDI_01436	5.40e-07	26.036	169	47.0	49.11
BSU01950	MBLCLPDI_01397	1.53e-33	33.175	211	117	52.61
BSU01950	MBLCLPDI_01568	4.20e-32	33.333	210	114	55.71
BSU01950	MBLCLPDI_00566	7.24e-31	31.429	210	109	53.81
BSU01950	MBLCLPDI_00814	2.03e-30	28.972	214	109	54.21
BSU01950	MBLCLPDI_00105	7.04e-30	30.986	213	108	52.58
BSU01950	MBLCLPDI_01802	1.66e-29	31.455	213	109	52.58
BSU01950	MBLCLPDI_00202	3.16e-27	28.899	218	101	54.13
BSU01950	MBLCLPDI_01668	4.45e-26	28.696	230	98.2	49.13
BSU01950	MBLCLPDI_01829	5.35e-26	30.180	222	99.0	52.70
BSU01950	MBLCLPDI_01120	2.72e-25	29.146	199	96.3	52.76
BSU01950	MBLCLPDI_01862	2.75e-24	28.796	191	94.0	51.31
BSU01950	MBLCLPDI_01606	8.86e-23	29.752	242	90.1	47.11
BSU01950	MBLCLPDI_00038	3.58e-22	28.251	223	87.4	49.78
BSU01950	MBLCLPDI_00235	1.66e-20	30.000	220	82.8	45.45
BSU01950	MBLCLPDI_01607	5.78e-19	31.551	187	79.3	51.34
BSU01950	MBLCLPDI_00322	6.23e-19	24.091	220	79.0	48.18
BSU01950	MBLCLPDI_00557	8.13e-19	28.000	225	80.9	51.56
BSU01950	MBLCLPDI_02019	1.85e-18	30.000	230	77.4	46.52
BSU01950	MBLCLPDI_01979	1.56e-16	27.014	211	72.4	45.97
BSU01950	MBLCLPDI_02018	1.59e-16	27.232	224	74.3	45.98
BSU01950	MBLCLPDI_01846	2.26e-16	24.554	224	73.6	47.77
BSU01950	MBLCLPDI_00019	2.78e-15	25.676	222	70.5	47.30
BSU01950	MBLCLPDI_00856	3.08e-15	24.898	245	70.5	42.45
BSU01950	MBLCLPDI_00856	6.29e-06	21.930	228	42.4	43.86
BSU01950	MBLCLPDI_01818	4.13e-15	25.773	194	69.7	49.48
BSU01950	MBLCLPDI_01818	2.29e-05	25.275	182	40.8	46.70
BSU01950	MBLCLPDI_00558	7.87e-15	27.451	204	69.3	49.51
BSU01950	MBLCLPDI_00208	3.77e-14	24.229	227	66.6	48.46
BSU01950	MBLCLPDI_01723	8.25e-14	25.101	247	64.7	49.39
BSU01950	MBLCLPDI_01970	1.40e-13	24.528	265	65.5	46.04
BSU01950	MBLCLPDI_01970	5.14e-05	27.586	174	39.7	45.40
BSU01950	MBLCLPDI_01482	7.13e-13	25.641	195	62.4	46.67
BSU01950	MBLCLPDI_01945	1.36e-12	22.026	227	61.2	45.37
BSU01950	MBLCLPDI_01847	4.31e-12	23.529	204	60.8	48.04
BSU01950	MBLCLPDI_00977	1.88e-09	25.275	182	52.4	46.15
BSU01950	MBLCLPDI_00381	1.11e-07	27.807	187	47.8	48.13
BSU01950	MBLCLPDI_00381	2.31e-06	32.432	111	43.9	46.85
BSU01950	MBLCLPDI_00381	1.10e-05	33.333	60	41.6	58.33
BSU01950	MBLCLPDI_01706	1.64e-06	25.397	189	43.1	42.86
BSU01950	MBLCLPDI_01042	9.71e-06	38.462	78	42.0	55.13
BSU01950	MBLCLPDI_00415	1.04e-05	35.165	91	42.0	51.65
BSU02000	MBLCLPDI_00123	1.10e-27	32.018	228	101	56.14
BSU02000	MBLCLPDI_01363	1.47e-22	29.515	227	87.8	54.19
BSU02000	MBLCLPDI_00458	7.69e-22	25.532	235	86.3	51.06
BSU02000	MBLCLPDI_00021	1.07e-21	29.358	218	85.9	53.67
BSU02000	MBLCLPDI_00063	8.83e-17	26.257	179	72.4	49.72
BSU02000	MBLCLPDI_01943	7.56e-15	26.786	224	67.0	47.77
BSU02010	MBLCLPDI_00124	5.14e-07	19.847	262	46.6	43.89
BSU02030	MBLCLPDI_01301	9.65e-16	26.699	206	72.4	43.69
BSU02060	MBLCLPDI_00431	2.07e-180	53.933	445	508	75.06
BSU02060	MBLCLPDI_01047	2.42e-169	56.512	453	481	74.83
BSU02060	MBLCLPDI_00106	1.66e-114	40.547	439	340	61.73
BSU02060	MBLCLPDI_01438	9.59e-110	40.444	450	328	61.33
BSU02060	MBLCLPDI_01657	1.96e-93	36.364	462	287	55.41
BSU02060	MBLCLPDI_01169	6.21e-87	34.071	452	270	55.31
BSU02060	MBLCLPDI_00214	1.99e-14	22.018	327	70.9	41.59
BSU02060	MBLCLPDI_00387	1.42e-11	24.289	457	62.0	42.01
BSU02060	MBLCLPDI_01282	1.52e-11	22.388	469	62.0	39.66
BSU02060	MBLCLPDI_00416	8.66e-11	24.512	461	59.3	41.00
BSU02060	MBLCLPDI_00081	7.10e-07	25.852	352	47.0	41.19
BSU02120	MBLCLPDI_00387	1.56e-170	46.992	532	489	69.36
BSU02120	MBLCLPDI_00106	1.16e-18	23.514	370	84.3	42.43
BSU02120	MBLCLPDI_01796	1.03e-16	24.505	404	78.6	44.31
BSU02120	MBLCLPDI_00214	1.05e-16	26.360	478	78.6	45.82
BSU02120	MBLCLPDI_00416	3.41e-16	26.350	463	76.6	44.06
BSU02120	MBLCLPDI_02030	4.78e-16	21.853	421	76.3	42.28
BSU02120	MBLCLPDI_01282	9.72e-16	24.684	474	75.5	44.09
BSU02120	MBLCLPDI_00431	4.42e-15	26.966	356	73.2	43.82
BSU02120	MBLCLPDI_01657	4.86e-15	24.932	369	73.2	42.82
BSU02120	MBLCLPDI_01841	6.11e-11	20.174	461	60.1	40.78
BSU02120	MBLCLPDI_01169	9.89e-11	23.161	367	59.7	42.78
BSU02120	MBLCLPDI_01438	1.44e-09	25.217	345	55.8	42.90
BSU02120	MBLCLPDI_01047	6.29e-09	25.429	350	53.9	44.29
BSU02120	MBLCLPDI_00081	1.21e-08	21.471	340	53.1	42.35
BSU02120	MBLCLPDI_01993	1.32e-06	25.180	278	46.6	43.17
BSU02120	MBLCLPDI_01807	2.69e-06	21.593	477	45.4	37.74
BSU02120	MBLCLPDI_00497	3.73e-06	24.082	245	45.1	46.94
BSU02130	MBLCLPDI_00070	6.54e-08	37.975	79	49.3	56.96
BSU02160	MBLCLPDI_01913	6.49e-05	28.571	63	38.5	53.97
BSU02160	MBLCLPDI_01560	9.52e-05	27.692	65	38.1	58.46
