lp_0001	MBLCLPDI_00001	0.0	57.143	455	519	72.97
lp_0060	MBLCLPDI_00175	3.72e-26	31.492	181	99.8	54.70
lp_0060	MBLCLPDI_01815	7.11e-24	28.788	198	93.6	50.51
lp_0060	MBLCLPDI_01084	1.57e-22	29.851	201	89.7	52.24
lp_0060	MBLCLPDI_00742	1.30e-15	27.723	202	71.2	48.02
lp_0063	MBLCLPDI_00701	1.74e-05	31.746	63	42.0	57.14
lp_0066	MBLCLPDI_00060	2.18e-88	58.182	220	256	73.64
lp_0066	MBLCLPDI_00134	4.58e-10	23.364	214	53.5	41.59
lp_0067	MBLCLPDI_00818	7.23e-37	30.645	310	131	48.39
lp_0068	MBLCLPDI_01685	0.0	61.009	436	538	78.44
lp_0069	MBLCLPDI_01935	3.45e-31	32.661	248	112	47.98
lp_0069	MBLCLPDI_01887	2.07e-28	29.297	256	105	47.66
lp_0073	MBLCLPDI_02058	1.10e-110	68.326	221	313	79.19
lp_0073	MBLCLPDI_01772	4.53e-05	31.579	95	39.7	45.26
lp_0076	MBLCLPDI_01835	0.0	60.638	658	831	76.60
lp_0076	MBLCLPDI_01638	6.27e-65	27.151	674	223	43.18
lp_0076	MBLCLPDI_01501	3.66e-25	24.565	460	105	42.17
lp_0076	MBLCLPDI_00719	1.47e-22	30.964	197	98.2	52.79
lp_0076	MBLCLPDI_00793	6.57e-18	24.178	426	83.2	41.08
lp_0076	MBLCLPDI_00784	1.40e-11	30.000	140	63.2	45.00
lp_0076	MBLCLPDI_00733	7.90e-11	36.290	124	60.1	53.23
lp_0082	MBLCLPDI_01826	4.85e-39	31.288	326	137	49.08
lp_0082	MBLCLPDI_01648	1.35e-11	24.590	366	60.5	39.62
lp_0082	MBLCLPDI_01693	4.11e-08	25.389	193	50.1	41.45
lp_0082	MBLCLPDI_02022	4.34e-06	24.186	215	43.5	40.47
lp_0085	MBLCLPDI_01982	1.15e-139	47.273	440	404	67.73
lp_0085	MBLCLPDI_01360	3.95e-26	25.835	449	105	43.88
lp_0088	MBLCLPDI_01804	3.19e-29	28.669	293	108	45.73
lp_0089	MBLCLPDI_00543	1.42e-88	50.612	245	259	67.76
lp_0100	MBLCLPDI_01606	1.60e-48	38.938	226	157	57.52
lp_0100	MBLCLPDI_01607	7.49e-40	33.937	221	135	59.73
lp_0100	MBLCLPDI_01862	9.16e-38	34.247	219	129	56.62
lp_0100	MBLCLPDI_00105	8.71e-37	34.703	219	126	54.79
lp_0100	MBLCLPDI_01802	1.54e-35	35.023	217	125	55.30
lp_0100	MBLCLPDI_00814	6.52e-35	34.328	201	121	59.70
lp_0100	MBLCLPDI_00322	1.87e-30	31.925	213	109	53.05
lp_0100	MBLCLPDI_01668	2.67e-30	31.301	246	109	52.85
lp_0100	MBLCLPDI_00566	6.80e-30	31.925	213	107	55.40
lp_0100	MBLCLPDI_00038	7.05e-30	30.882	204	107	51.96
lp_0100	MBLCLPDI_00202	6.26e-29	28.636	220	105	53.18
lp_0100	MBLCLPDI_00208	1.54e-28	32.850	207	107	54.59
lp_0100	MBLCLPDI_01945	8.62e-25	29.891	184	94.7	53.26
lp_0100	MBLCLPDI_01723	1.42e-23	31.925	213	91.7	50.70
lp_0100	MBLCLPDI_01568	1.49e-23	30.415	217	92.0	50.23
lp_0100	MBLCLPDI_00558	5.45e-23	29.954	217	93.2	52.53
lp_0100	MBLCLPDI_01818	7.23e-22	30.144	209	89.4	50.72
lp_0100	MBLCLPDI_01818	1.11e-16	30.168	179	74.3	50.84
lp_0100	MBLCLPDI_02018	4.35e-21	29.108	213	87.4	54.46
lp_0100	MBLCLPDI_02019	3.58e-20	29.557	203	82.0	50.74
lp_0100	MBLCLPDI_01397	4.40e-19	26.904	197	79.3	45.69
lp_0100	MBLCLPDI_00235	7.18e-18	30.244	205	75.5	48.29
lp_0100	MBLCLPDI_00856	3.59e-16	28.365	208	73.2	45.19
lp_0100	MBLCLPDI_00856	1.82e-11	26.484	219	59.3	42.92
lp_0100	MBLCLPDI_01120	1.68e-15	26.961	204	69.7	49.02
lp_0100	MBLCLPDI_01970	4.75e-14	27.523	218	67.0	46.33
lp_0100	MBLCLPDI_00557	1.54e-13	24.545	220	65.5	46.36
lp_0100	MBLCLPDI_01482	3.44e-13	24.215	223	63.5	41.70
lp_0100	MBLCLPDI_00019	1.29e-12	22.907	227	62.8	43.61
lp_0100	MBLCLPDI_01979	3.47e-12	25.561	223	60.5	40.81
lp_0100	MBLCLPDI_01829	5.31e-12	22.128	235	60.1	47.23
lp_0100	MBLCLPDI_01846	4.22e-11	25.294	170	58.2	45.88
lp_0100	MBLCLPDI_00381	3.51e-08	25.758	198	49.3	42.42
lp_0100	MBLCLPDI_01847	1.10e-07	23.121	173	47.8	41.62
lp_0100	MBLCLPDI_00415	5.92e-07	36.765	68	45.8	60.29
lp_0100	MBLCLPDI_01707	2.79e-05	25.287	174	40.0	40.80
lp_0102	MBLCLPDI_01865	4.23e-11	30.303	132	58.2	45.45
lp_0105	MBLCLPDI_00140	1.50e-05	29.008	131	40.0	44.27
lp_0108	MBLCLPDI_01908	1.97e-39	36.364	231	132	54.55
lp_0111	MBLCLPDI_01826	1.41e-110	51.829	328	320	67.99
lp_0111	MBLCLPDI_01648	2.60e-15	27.714	350	71.6	42.86
lp_0111	MBLCLPDI_02022	9.92e-15	34.459	148	69.7	47.97
lp_0111	MBLCLPDI_01693	1.70e-14	30.097	206	69.3	43.69
lp_0111	MBLCLPDI_01747	2.15e-07	23.565	331	47.8	39.27
lp_0111	MBLCLPDI_01735	2.40e-06	33.333	96	44.3	46.88
lp_0113	MBLCLPDI_01138	1.56e-63	44.706	255	196	64.31
lp_0114	MBLCLPDI_01139	3.11e-124	64.885	262	351	75.57
lp_0114	MBLCLPDI_01406	6.83e-80	46.388	263	238	61.98
lp_0114	MBLCLPDI_01422	6.99e-05	28.713	101	39.3	46.53
lp_0115	MBLCLPDI_01140	1.90e-67	48.558	208	202	64.90
lp_0116	MBLCLPDI_01755	7.13e-68	38.071	394	216	56.60
lp_0116	MBLCLPDI_00275	2.30e-14	24.654	361	70.1	45.15
lp_0117	MBLCLPDI_00080	2.60e-59	40.265	226	184	58.41
lp_0117	MBLCLPDI_00068	1.29e-52	37.083	240	167	54.17
lp_0119	MBLCLPDI_00872	4.03e-40	41.781	146	129	60.27
lp_0119	MBLCLPDI_01795	8.32e-05	25.664	113	36.6	45.13
lp_0120	MBLCLPDI_00431	0.0	55.850	453	554	77.48
lp_0120	MBLCLPDI_01047	0.0	59.251	454	526	79.30
lp_0120	MBLCLPDI_00106	2.04e-102	37.698	443	309	61.85
lp_0120	MBLCLPDI_01438	4.25e-96	37.415	441	293	60.77
lp_0120	MBLCLPDI_01657	4.26e-77	36.538	416	244	54.09
lp_0120	MBLCLPDI_01169	1.45e-72	31.670	461	232	55.10
lp_0120	MBLCLPDI_00387	6.74e-14	22.844	429	69.3	43.59
lp_0120	MBLCLPDI_00214	2.76e-13	21.005	438	67.4	40.87
lp_0120	MBLCLPDI_01282	6.96e-13	23.318	446	65.9	40.58
lp_0120	MBLCLPDI_00416	2.79e-09	22.410	473	54.7	38.48
lp_0120	MBLCLPDI_01841	4.12e-08	23.282	262	50.8	43.13
lp_0120	MBLCLPDI_01796	1.57e-05	22.901	131	42.7	42.75
lp_0120	MBLCLPDI_00497	2.65e-05	24.627	134	42.0	44.78
lp_0121	MBLCLPDI_00305	4.19e-17	30.837	227	73.2	48.46
lp_0124	MBLCLPDI_01805	0.0	46.059	888	756	64.64
lp_0124	MBLCLPDI_01578	2.11e-19	35.329	167	83.2	50.30
lp_0124	MBLCLPDI_00474	9.26e-19	33.742	163	87.0	50.92
lp_0124	MBLCLPDI_00474	5.79e-15	24.691	243	74.7	48.15
lp_0124	MBLCLPDI_00195	7.02e-14	32.000	150	71.2	47.33
lp_0124	MBLCLPDI_00195	1.72e-07	23.248	314	50.4	44.27
lp_0124	MBLCLPDI_01579	2.96e-12	22.807	285	65.5	46.32
lp_0125	MBLCLPDI_00120	7.11e-11	26.154	195	56.6	45.13
lp_0126	MBLCLPDI_00398	7.88e-09	50.000	42	43.9	69.05
lp_0126	MBLCLPDI_01790	2.31e-05	32.692	52	34.7	57.69
lp_0127	MBLCLPDI_00031	3.39e-19	30.822	146	77.0	50.00
lp_0127	MBLCLPDI_01882	8.50e-16	27.488	211	69.7	43.60
lp_0127	MBLCLPDI_00097	2.69e-07	25.843	178	45.8	44.38
lp_0127	MBLCLPDI_00096	1.42e-06	22.368	152	42.7	42.11
lp_0129	MBLCLPDI_01444	5.88e-25	38.462	143	89.4	61.54
lp_0130	MBLCLPDI_01553	6.57e-29	37.313	134	99.8	61.19
lp_0132	MBLCLPDI_01206	2.59e-111	43.284	402	328	60.20
lp_0132	MBLCLPDI_00211	2.18e-10	24.155	414	57.8	43.24
lp_0132	MBLCLPDI_01683	8.78e-05	24.648	142	40.0	43.66
lp_0133	MBLCLPDI_02016	1.46e-06	32.787	61	40.0	57.38
lp_0134	MBLCLPDI_01920	4.63e-64	33.430	344	205	56.40
lp_0136	MBLCLPDI_02098	2.61e-84	46.241	266	251	63.16
lp_0136	MBLCLPDI_00069	5.58e-70	40.580	276	214	60.87
lp_0136	MBLCLPDI_00534	7.58e-58	36.538	260	182	60.77
lp_0136	MBLCLPDI_02063	2.72e-56	37.276	279	179	56.63
lp_0136	MBLCLPDI_01942	5.03e-55	36.059	269	175	56.51
lp_0136	MBLCLPDI_01029	1.67e-53	36.934	287	172	56.45
lp_0136	MBLCLPDI_01445	6.82e-26	32.296	257	99.8	50.97
lp_0136	MBLCLPDI_01390	3.12e-11	25.769	260	58.5	42.69
lp_0136	MBLCLPDI_00187	4.90e-11	21.591	264	58.2	42.42
lp_0137	MBLCLPDI_01390	4.36e-33	28.053	303	120	48.51
lp_0137	MBLCLPDI_01445	1.40e-24	27.778	270	96.3	49.26
lp_0137	MBLCLPDI_00187	2.77e-20	25.413	303	85.1	45.21
lp_0137	MBLCLPDI_02063	2.10e-19	24.476	286	82.0	44.76
lp_0137	MBLCLPDI_00069	1.30e-17	23.154	298	77.0	43.62
lp_0137	MBLCLPDI_01029	4.08e-13	25.725	276	64.3	44.57
lp_0137	MBLCLPDI_01942	3.95e-11	25.316	237	58.2	44.30
lp_0137	MBLCLPDI_00534	7.55e-08	20.370	270	48.5	41.48
lp_0139	MBLCLPDI_01717	6.69e-75	32.657	542	245	50.55
lp_0148	MBLCLPDI_01605	1.73e-12	30.282	142	62.0	53.52
lp_0149	MBLCLPDI_01607	3.51e-43	35.246	244	151	56.97
lp_0149	MBLCLPDI_01607	3.47e-39	33.333	231	140	58.44
lp_0149	MBLCLPDI_01862	1.68e-37	31.967	244	135	56.56
lp_0149	MBLCLPDI_01862	2.93e-22	27.444	266	92.8	51.13
lp_0149	MBLCLPDI_01606	2.32e-33	30.493	223	125	57.40
lp_0149	MBLCLPDI_01606	2.99e-31	31.159	276	119	52.17
lp_0149	MBLCLPDI_00038	2.30e-30	32.227	211	114	55.45
lp_0149	MBLCLPDI_00038	1.02e-22	30.702	228	93.2	49.56
lp_0149	MBLCLPDI_01802	3.97e-30	30.493	223	117	55.16
lp_0149	MBLCLPDI_01802	6.72e-22	30.126	239	93.6	50.21
lp_0149	MBLCLPDI_01120	1.75e-26	33.014	209	104	51.20
lp_0149	MBLCLPDI_01120	5.82e-20	29.707	239	85.9	46.03
lp_0149	MBLCLPDI_00105	5.51e-25	30.472	233	100	50.64
lp_0149	MBLCLPDI_00105	1.59e-22	24.887	221	92.8	52.04
lp_0149	MBLCLPDI_00208	7.79e-25	26.432	227	102	55.95
lp_0149	MBLCLPDI_00208	6.06e-23	29.487	234	96.3	52.56
lp_0149	MBLCLPDI_01668	1.52e-24	30.802	237	98.6	51.05
lp_0149	MBLCLPDI_01668	9.30e-23	29.064	203	93.6	51.72
lp_0149	MBLCLPDI_00202	4.48e-24	29.707	239	97.8	50.63
lp_0149	MBLCLPDI_00202	5.10e-21	24.893	233	88.6	50.64
lp_0149	MBLCLPDI_00814	1.68e-22	28.216	241	92.8	51.04
lp_0149	MBLCLPDI_00814	5.24e-22	25.116	215	91.3	51.16
lp_0149	MBLCLPDI_01568	9.95e-22	29.515	227	91.3	48.90
lp_0149	MBLCLPDI_01568	4.94e-12	27.273	231	62.8	45.02
lp_0149	MBLCLPDI_02018	1.17e-21	32.692	208	94.7	50.96
lp_0149	MBLCLPDI_02018	2.08e-18	30.137	219	84.7	49.32
lp_0149	MBLCLPDI_01979	1.88e-21	28.049	246	90.1	45.53
lp_0149	MBLCLPDI_01979	6.19e-17	28.287	251	76.6	47.41
lp_0149	MBLCLPDI_01818	6.87e-21	30.653	199	91.7	49.25
lp_0149	MBLCLPDI_01818	2.06e-20	32.292	192	90.1	53.65
lp_0149	MBLCLPDI_01818	4.26e-17	31.111	180	79.7	50.56
lp_0149	MBLCLPDI_01818	2.00e-11	26.111	180	62.0	46.11
lp_0149	MBLCLPDI_00566	1.93e-20	35.266	207	86.3	51.21
lp_0149	MBLCLPDI_00566	4.62e-19	28.571	189	82.0	50.26
lp_0149	MBLCLPDI_00322	7.94e-20	29.817	218	85.1	50.00
lp_0149	MBLCLPDI_00322	2.38e-19	25.463	216	83.6	48.15
lp_0149	MBLCLPDI_01397	1.02e-19	27.149	221	84.7	47.51
lp_0149	MBLCLPDI_01397	6.19e-16	26.977	215	73.6	48.84
lp_0149	MBLCLPDI_01945	1.69e-19	27.638	199	84.3	50.75
lp_0149	MBLCLPDI_01945	1.14e-12	29.775	178	63.9	46.63
lp_0149	MBLCLPDI_00019	4.13e-19	28.736	261	86.7	49.81
lp_0149	MBLCLPDI_00019	3.73e-15	27.273	220	73.9	49.09
lp_0149	MBLCLPDI_02019	4.58e-19	27.442	215	82.4	47.91
lp_0149	MBLCLPDI_02019	8.47e-17	31.731	208	75.9	47.12
lp_0149	MBLCLPDI_01829	6.10e-19	27.426	237	83.6	51.48
lp_0149	MBLCLPDI_01829	2.66e-06	22.553	235	45.1	45.53
lp_0149	MBLCLPDI_01723	2.11e-17	26.577	222	78.2	51.80
lp_0149	MBLCLPDI_01723	2.83e-15	28.846	208	71.6	48.08
lp_0149	MBLCLPDI_00558	2.86e-16	28.870	239	77.8	48.12
lp_0149	MBLCLPDI_00558	1.39e-14	29.091	220	72.4	50.91
lp_0149	MBLCLPDI_00235	2.60e-15	28.111	217	71.2	52.53
lp_0149	MBLCLPDI_01847	5.27e-15	26.549	226	73.6	48.67
lp_0149	MBLCLPDI_01847	2.24e-05	20.796	226	42.7	46.46
lp_0149	MBLCLPDI_01846	5.52e-15	26.522	230	73.6	46.52
lp_0149	MBLCLPDI_01846	3.01e-13	26.667	255	68.2	46.67
lp_0149	MBLCLPDI_00557	5.50e-14	27.731	238	70.5	48.32
lp_0149	MBLCLPDI_00557	1.83e-13	27.119	236	68.6	47.88
lp_0149	MBLCLPDI_00856	6.11e-14	26.122	245	70.5	43.67
lp_0149	MBLCLPDI_00856	6.39e-11	27.523	218	60.8	47.25
lp_0149	MBLCLPDI_00856	1.08e-05	24.590	183	43.9	43.17
lp_0149	MBLCLPDI_00856	2.37e-05	23.039	204	42.7	47.55
lp_0149	MBLCLPDI_01970	7.90e-13	24.167	240	66.6	45.42
lp_0149	MBLCLPDI_01970	3.69e-11	22.642	530	61.2	38.87
lp_0149	MBLCLPDI_01482	1.93e-11	26.776	183	60.8	48.63
lp_0149	MBLCLPDI_01482	1.12e-05	23.404	235	43.1	44.68
lp_0149	MBLCLPDI_01707	3.08e-11	29.954	217	60.5	47.47
lp_0149	MBLCLPDI_00381	2.48e-10	24.017	229	58.9	42.36
lp_0149	MBLCLPDI_00381	7.27e-06	21.790	257	44.3	40.86
lp_0149	MBLCLPDI_00977	4.60e-10	28.834	163	56.6	52.76
lp_0149	MBLCLPDI_00977	4.98e-05	24.370	238	41.2	46.22
lp_0149	MBLCLPDI_01706	2.48e-06	22.941	170	44.3	43.53
lp_0152	MBLCLPDI_01843	3.33e-33	31.489	235	116	54.04
lp_0152	MBLCLPDI_00309	2.26e-25	29.279	222	95.9	51.35
lp_0152	MBLCLPDI_00535	2.28e-09	34.568	81	52.8	58.02
lp_0152	MBLCLPDI_01483	8.80e-09	29.032	93	48.5	53.76
lp_0152	MBLCLPDI_02096	1.15e-05	31.818	66	41.6	51.52
lp_0159	MBLCLPDI_00175	1.43e-25	27.734	256	97.4	44.92
lp_0159	MBLCLPDI_01815	3.03e-20	29.008	262	83.2	46.18
lp_0159	MBLCLPDI_01084	3.27e-20	25.670	261	82.8	48.66
lp_0159	MBLCLPDI_01601	1.58e-15	24.710	259	70.1	45.56
lp_0159	MBLCLPDI_00742	2.00e-13	27.488	211	64.7	45.97
lp_0160	MBLCLPDI_01397	1.49e-37	35.160	219	130	55.25
lp_0160	MBLCLPDI_00202	8.64e-29	28.571	231	107	53.25
lp_0160	MBLCLPDI_00566	2.82e-26	32.843	204	99.8	51.47
lp_0160	MBLCLPDI_01568	2.15e-23	26.733	303	93.2	46.20
lp_0160	MBLCLPDI_00105	2.32e-22	30.380	237	89.7	49.79
lp_0160	MBLCLPDI_01120	2.46e-21	28.230	209	87.0	51.20
lp_0160	MBLCLPDI_01802	1.76e-20	28.111	217	86.3	51.61
lp_0160	MBLCLPDI_00814	3.05e-20	30.131	229	84.0	50.66
lp_0160	MBLCLPDI_01668	4.06e-20	29.464	224	83.6	49.11
lp_0160	MBLCLPDI_01482	8.75e-20	25.121	207	83.6	51.21
lp_0160	MBLCLPDI_00322	2.44e-19	28.319	226	81.6	48.23
lp_0160	MBLCLPDI_00208	6.52e-18	26.693	251	79.0	49.40
lp_0160	MBLCLPDI_01607	3.29e-16	29.358	218	73.2	48.62
lp_0160	MBLCLPDI_02019	1.66e-15	28.571	224	70.5	51.79
lp_0160	MBLCLPDI_01846	3.27e-15	27.670	206	71.6	49.51
lp_0160	MBLCLPDI_01945	9.38e-15	29.787	188	68.6	48.94
lp_0160	MBLCLPDI_01723	1.74e-14	22.650	234	67.8	47.86
lp_0160	MBLCLPDI_00557	2.61e-14	27.966	236	68.9	46.61
lp_0160	MBLCLPDI_00558	1.32e-13	26.697	221	67.0	45.70
lp_0160	MBLCLPDI_01829	5.68e-13	24.107	224	63.9	48.66
lp_0160	MBLCLPDI_01606	5.84e-13	24.510	204	63.9	47.55
lp_0160	MBLCLPDI_00019	4.40e-12	26.267	217	62.4	45.62
lp_0160	MBLCLPDI_01862	4.64e-12	22.967	209	60.8	48.33
lp_0160	MBLCLPDI_01818	3.17e-11	23.954	263	59.3	46.01
lp_0160	MBLCLPDI_01818	7.47e-07	24.479	192	45.8	42.19
lp_0160	MBLCLPDI_00038	3.66e-11	25.676	222	57.8	45.95
lp_0160	MBLCLPDI_01979	8.54e-10	26.540	211	54.3	43.60
lp_0160	MBLCLPDI_01847	1.01e-09	23.789	227	55.1	45.37
lp_0160	MBLCLPDI_02018	3.92e-09	29.808	208	53.1	45.67
lp_0160	MBLCLPDI_00235	9.56e-07	30.000	80	44.7	46.25
lp_0160	MBLCLPDI_01707	2.17e-05	28.313	166	41.2	42.77
lp_0160	MBLCLPDI_00856	2.37e-05	24.468	188	41.6	42.55
lp_0160	MBLCLPDI_01970	2.90e-05	28.000	200	41.2	43.00
lp_0164	MBLCLPDI_02049	8.87e-10	30.088	113	51.2	50.44
lp_0171	MBLCLPDI_01908	4.19e-114	67.672	232	322	80.60
lp_0172	MBLCLPDI_00056	1.11e-57	34.951	309	185	57.28
lp_0172	MBLCLPDI_00600	5.04e-24	25.148	338	96.7	45.56
lp_0172	MBLCLPDI_01423	3.39e-21	24.852	338	88.6	47.34
lp_0172	MBLCLPDI_02014	5.24e-17	25.617	324	76.3	43.21
lp_0172	MBLCLPDI_00093	2.26e-14	25.788	349	68.9	43.84
lp_0172	MBLCLPDI_00883	3.44e-09	24.528	265	53.1	43.02
lp_0172	MBLCLPDI_00535	5.13e-09	22.556	266	52.8	43.61
lp_0172	MBLCLPDI_01214	9.10e-09	22.823	333	52.0	43.54
lp_0172	MBLCLPDI_01931	3.16e-06	21.849	357	43.9	38.94
lp_0172	MBLCLPDI_00996	1.43e-05	21.652	351	42.0	41.31
lp_0173	MBLCLPDI_00600	2.34e-27	26.409	337	105	46.88
lp_0173	MBLCLPDI_00056	5.86e-17	24.430	307	75.9	43.65
lp_0173	MBLCLPDI_01423	1.92e-14	20.570	316	68.9	44.30
lp_0173	MBLCLPDI_00883	2.04e-13	24.528	318	65.9	41.82
lp_0173	MBLCLPDI_02014	1.12e-12	24.510	306	63.5	42.81
lp_0173	MBLCLPDI_00996	1.13e-11	22.796	329	60.5	42.86
lp_0173	MBLCLPDI_01214	6.12e-11	24.138	319	58.5	42.01
lp_0173	MBLCLPDI_00535	3.75e-10	25.698	179	56.2	44.13
lp_0173	MBLCLPDI_00093	4.36e-07	21.935	310	46.6	41.61
lp_0173	MBLCLPDI_01931	9.37e-05	22.059	340	39.3	40.00
lp_0174	MBLCLPDI_00088	3.92e-124	36.585	533	372	57.04
lp_0174	MBLCLPDI_01769	3.32e-20	23.961	409	90.1	39.12
lp_0174	MBLCLPDI_01701	1.10e-09	22.973	370	56.6	38.11
lp_0179	MBLCLPDI_01769	5.00e-21	24.450	409	91.3	40.59
lp_0179	MBLCLPDI_00088	8.08e-15	24.267	375	72.0	41.33
lp_0180	MBLCLPDI_01802	3.86e-71	42.708	288	223	60.42
lp_0180	MBLCLPDI_00202	4.98e-47	34.286	245	157	57.14
lp_0180	MBLCLPDI_00105	7.57e-38	33.473	239	132	53.56
lp_0180	MBLCLPDI_01668	7.69e-38	32.636	239	132	53.56
lp_0180	MBLCLPDI_00814	3.05e-37	33.891	239	130	50.63
lp_0180	MBLCLPDI_00566	6.00e-33	37.113	194	118	53.09
lp_0180	MBLCLPDI_00322	1.25e-32	33.333	249	119	51.41
lp_0180	MBLCLPDI_01607	3.34e-32	32.870	216	118	58.33
lp_0180	MBLCLPDI_00038	1.26e-30	32.579	221	112	52.94
lp_0180	MBLCLPDI_00208	1.77e-28	28.175	252	110	52.38
lp_0180	MBLCLPDI_02018	5.09e-28	32.735	223	111	56.05
lp_0180	MBLCLPDI_02019	8.01e-27	31.839	223	102	49.78
lp_0180	MBLCLPDI_01847	2.45e-25	26.316	228	103	54.39
lp_0180	MBLCLPDI_01723	5.08e-25	28.511	235	98.2	48.94
lp_0180	MBLCLPDI_01568	2.96e-24	31.019	216	97.1	51.39
lp_0180	MBLCLPDI_01945	3.27e-24	30.342	234	95.9	50.85
