stu0001	MBLCLPDI_00001	2.35e-121	43.545	457	357	63.46
stu0065	MBLCLPDI_00018	9.88e-05	29.851	67	35.4	50.75
stu0066	MBLCLPDI_01882	3.56e-09	32.292	96	50.8	56.25
stu0066	MBLCLPDI_00096	1.75e-08	30.000	90	48.1	51.11
stu0066	MBLCLPDI_00097	5.22e-08	28.205	117	47.4	50.43
stu0069	MBLCLPDI_01749	1.68e-06	33.333	81	40.0	56.79
stu0069	MBLCLPDI_00369	2.82e-06	33.333	81	39.3	55.56
stu0073	MBLCLPDI_00769	2.03e-144	72.201	259	401	86.49
stu0074	MBLCLPDI_00770	4.37e-91	44.412	340	270	60.88
stu0076	MBLCLPDI_01647	4.28e-43	48.684	152	136	67.76
stu0077	MBLCLPDI_01646	0.0	46.931	831	720	65.34
stu0077	MBLCLPDI_01478	0.0	45.853	639	556	64.95
stu0077	MBLCLPDI_00050	9.48e-167	43.934	610	497	63.61
stu0077	MBLCLPDI_00735	1.17e-07	25.970	335	50.4	43.58
stu0080	MBLCLPDI_02002	8.83e-43	29.178	377	150	54.38
stu0080	MBLCLPDI_01699	1.55e-42	31.452	372	150	54.03
stu0081	MBLCLPDI_00283	9.27e-13	35.238	105	62.8	56.19
stu0081	MBLCLPDI_00851	5.96e-10	41.176	85	57.8	58.82
stu0081	MBLCLPDI_00851	7.10e-10	40.000	80	57.4	58.75
stu0083	MBLCLPDI_00695	3.78e-07	31.373	102	45.1	50.98
stu0083	MBLCLPDI_00461	1.01e-06	33.333	57	43.5	59.65
stu0083	MBLCLPDI_02072	3.38e-05	31.447	159	38.9	45.28
stu0084	MBLCLPDI_00330	0.0	54.468	470	529	70.43
stu0084	MBLCLPDI_00228	6.97e-05	27.778	90	40.8	46.67
stu0085	MBLCLPDI_00331	1.47e-50	58.400	125	154	76.00
stu0088	MBLCLPDI_00332	1.75e-84	51.883	239	248	69.46
stu0088	MBLCLPDI_01356	1.13e-21	33.103	145	86.7	57.93
stu0088	MBLCLPDI_01761	1.87e-13	30.323	155	64.3	49.03
stu0090	MBLCLPDI_01020	1.65e-28	30.405	296	107	47.30
stu0090	MBLCLPDI_00860	1.15e-21	24.555	281	88.2	48.04
stu0092	MBLCLPDI_00379	3.98e-175	71.473	319	484	85.27
stu0092	MBLCLPDI_02031	5.15e-123	51.420	317	352	72.56
stu0093	MBLCLPDI_01603	5.18e-77	68.493	146	221	84.93
stu0094	MBLCLPDI_01602	2.07e-71	75.781	128	206	89.06
stu0096	MBLCLPDI_00800	2.93e-06	38.776	49	37.7	55.10
stu0102	MBLCLPDI_01585	1.56e-06	25.490	255	45.4	38.82
stu0112	MBLCLPDI_01028	9.19e-21	40.909	88	75.1	67.05
stu0113	MBLCLPDI_01027	0.0	70.917	447	639	82.55
stu0117	MBLCLPDI_01600	6.33e-29	32.804	189	103	50.79
stu0117	MBLCLPDI_01968	9.06e-26	30.612	196	94.7	52.04
stu0117	MBLCLPDI_02015	1.56e-17	30.719	153	75.9	52.29
stu0117	MBLCLPDI_01426	2.20e-11	25.786	159	57.4	49.69
stu0117	MBLCLPDI_01517	1.71e-10	26.163	172	55.1	44.77
stu0118	MBLCLPDI_00789	5.85e-52	28.902	346	172	52.02
stu0119	MBLCLPDI_00790	2.39e-44	45.122	164	142	67.07
stu0120	MBLCLPDI_00791	0.0	76.963	573	890	88.13
stu0120	MBLCLPDI_00562	3.15e-12	26.941	219	63.9	48.40
stu0120	MBLCLPDI_00520	9.73e-09	28.837	215	53.1	45.12
stu0121	MBLCLPDI_00792	2.52e-148	57.289	391	421	68.80
stu0122	MBLCLPDI_01604	7.20e-81	49.799	249	239	64.66
stu0123	MBLCLPDI_01139	1.95e-27	30.120	249	102	50.20
stu0123	MBLCLPDI_01406	4.84e-19	30.081	246	80.1	49.59
stu0124	MBLCLPDI_00071	5.14e-14	31.081	148	61.6	48.65
stu0127	MBLCLPDI_00696	1.51e-05	26.316	95	38.1	51.58
stu0128	MBLCLPDI_00135	5.02e-154	56.456	395	437	70.89
stu0131	MBLCLPDI_00596	2.12e-65	40.824	267	202	61.05
stu0132	MBLCLPDI_00734	1.43e-160	53.864	427	456	73.07
stu0133	MBLCLPDI_00247	7.57e-40	58.974	117	130	69.23
stu0134	MBLCLPDI_00248	0.0	71.107	533	811	83.86
stu0137	MBLCLPDI_00806	2.55e-77	38.486	317	235	62.46
stu0138	MBLCLPDI_00807	1.31e-56	41.129	248	177	59.27
stu0144	MBLCLPDI_01918	8.40e-53	50.685	146	160	71.92
stu0144	MBLCLPDI_01011	3.06e-38	41.781	146	124	61.64
stu0145	MBLCLPDI_00809	0.0	51.007	745	783	71.41
stu0146	MBLCLPDI_00810	8.88e-57	54.167	144	170	73.61
stu0151	MBLCLPDI_00712	3.10e-65	52.198	182	195	69.23
stu0151	MBLCLPDI_01359	6.87e-11	33.333	75	53.9	61.33
stu0153	MBLCLPDI_01702	2.26e-33	27.901	362	124	50.00
stu0153	MBLCLPDI_01455	4.06e-05	23.560	191	41.2	46.07
stu0154	MBLCLPDI_00730	4.82e-43	70.787	89	131	84.27
stu0158	MBLCLPDI_00105	6.95e-93	55.417	240	270	72.50
stu0158	MBLCLPDI_00814	1.63e-91	54.217	249	266	70.28
stu0158	MBLCLPDI_01668	4.99e-76	45.714	245	226	70.20
stu0158	MBLCLPDI_00322	1.15e-63	45.455	242	195	64.05
stu0158	MBLCLPDI_00566	7.34e-62	45.673	208	189	68.75
stu0158	MBLCLPDI_00208	1.60e-50	34.646	254	164	63.39
stu0158	MBLCLPDI_00202	2.80e-49	38.645	251	159	58.17
stu0158	MBLCLPDI_01723	6.33e-46	35.950	242	150	57.44
stu0158	MBLCLPDI_02018	1.54e-42	43.946	223	149	60.99
stu0158	MBLCLPDI_01802	3.61e-40	33.202	253	138	56.13
stu0158	MBLCLPDI_02019	1.75e-36	38.938	226	125	58.41
stu0158	MBLCLPDI_00038	1.83e-35	35.426	223	122	56.50
stu0158	MBLCLPDI_01606	2.89e-35	33.197	244	123	52.05
stu0158	MBLCLPDI_01945	7.84e-35	35.922	206	121	56.31
stu0158	MBLCLPDI_01607	6.54e-30	36.402	239	108	54.81
stu0158	MBLCLPDI_01862	7.24e-28	31.897	232	103	55.17
stu0158	MBLCLPDI_01120	2.25e-26	28.689	244	99.4	53.28
stu0158	MBLCLPDI_00558	7.52e-24	32.780	241	95.9	51.45
stu0158	MBLCLPDI_00019	4.85e-23	30.085	236	93.2	52.97
stu0158	MBLCLPDI_01397	2.69e-22	27.232	224	88.2	50.00
stu0158	MBLCLPDI_01568	3.39e-22	28.444	225	88.6	51.56
stu0158	MBLCLPDI_00557	5.82e-21	30.342	234	87.4	53.42
stu0158	MBLCLPDI_01846	1.65e-20	28.017	232	85.9	50.00
stu0158	MBLCLPDI_01979	2.07e-20	28.226	248	83.2	46.77
stu0158	MBLCLPDI_00235	1.89e-18	27.928	222	77.4	47.75
stu0158	MBLCLPDI_01818	1.91e-15	29.778	225	70.9	46.67
stu0158	MBLCLPDI_01818	1.89e-10	28.218	202	56.2	49.01
stu0158	MBLCLPDI_00856	4.15e-15	27.200	250	70.1	46.40
stu0158	MBLCLPDI_00856	2.76e-08	22.170	212	49.7	46.23
stu0158	MBLCLPDI_01970	1.35e-14	22.925	253	68.6	46.25
stu0158	MBLCLPDI_01970	2.11e-05	23.256	215	40.8	43.72
stu0158	MBLCLPDI_00381	1.05e-13	23.396	265	65.9	43.40
stu0158	MBLCLPDI_00381	9.51e-09	27.315	216	51.2	47.69
stu0158	MBLCLPDI_00977	1.88e-13	28.216	241	64.3	47.30
stu0158	MBLCLPDI_01482	2.30e-12	24.444	225	61.2	46.67
stu0158	MBLCLPDI_01042	1.90e-11	31.298	131	59.3	51.15
stu0158	MBLCLPDI_01042	1.36e-09	29.412	102	53.9	54.90
stu0158	MBLCLPDI_01847	4.36e-11	27.511	229	58.2	46.29
stu0158	MBLCLPDI_01829	1.11e-09	21.645	231	53.5	49.35
stu0158	MBLCLPDI_01707	2.44e-08	22.275	211	49.3	45.97
stu0158	MBLCLPDI_00415	3.19e-08	24.713	174	49.7	47.70
stu0158	MBLCLPDI_00415	4.06e-05	26.891	119	40.0	54.62
stu0159	MBLCLPDI_00815	1.22e-69	31.250	480	228	52.08
stu0159	MBLCLPDI_00104	1.76e-52	29.911	448	181	51.79
stu0159	MBLCLPDI_00565	3.05e-34	36.406	217	124	58.06
stu0159	MBLCLPDI_01670	4.45e-33	33.036	224	121	56.70
stu0159	MBLCLPDI_00321	3.94e-32	31.739	230	119	52.61
stu0159	MBLCLPDI_01671	4.17e-25	32.821	195	99.4	55.38
stu0159	MBLCLPDI_00323	3.98e-17	25.424	236	77.4	44.49
stu0159	MBLCLPDI_00409	6.00e-08	25.926	216	50.1	43.52
stu0159	MBLCLPDI_01669	1.75e-06	27.333	150	45.4	44.67
stu0162	MBLCLPDI_00644	4.05e-18	24.096	249	76.6	46.18
stu0163	MBLCLPDI_00670	3.48e-18	30.890	191	80.5	53.40
stu0164	MBLCLPDI_00977	1.77e-135	72.374	257	379	86.38
stu0164	MBLCLPDI_00566	3.00e-18	30.137	219	77.0	50.23
stu0164	MBLCLPDI_00105	4.59e-18	30.043	233	77.0	47.64
stu0164	MBLCLPDI_00814	1.32e-16	27.039	233	72.8	51.93
stu0164	MBLCLPDI_02019	5.76e-14	29.817	218	65.5	50.00
stu0164	MBLCLPDI_01723	3.17e-13	26.829	205	63.5	50.73
stu0164	MBLCLPDI_01120	1.08e-12	23.556	225	62.0	44.00
stu0164	MBLCLPDI_00202	6.66e-12	25.514	243	59.7	45.68
stu0164	MBLCLPDI_02018	1.87e-11	29.493	217	59.7	51.15
stu0164	MBLCLPDI_01802	2.09e-11	23.276	232	58.9	50.43
stu0164	MBLCLPDI_00019	2.18e-11	26.201	229	59.3	51.09
stu0164	MBLCLPDI_01668	6.52e-11	26.250	240	56.6	47.08
stu0164	MBLCLPDI_01607	1.59e-10	26.068	234	55.8	48.29
stu0164	MBLCLPDI_01979	2.24e-10	29.949	197	55.5	45.69
stu0164	MBLCLPDI_01606	2.46e-10	25.630	238	55.5	45.80
stu0164	MBLCLPDI_00558	2.66e-10	27.500	240	55.8	47.08
stu0164	MBLCLPDI_01818	3.09e-09	30.890	191	52.8	45.03
stu0164	MBLCLPDI_01818	2.67e-05	23.394	218	40.8	44.50
stu0164	MBLCLPDI_00856	4.40e-09	23.318	223	52.4	44.39
stu0164	MBLCLPDI_00856	6.85e-07	21.757	239	45.8	45.61
stu0164	MBLCLPDI_01568	6.85e-09	24.900	249	51.2	44.58
stu0164	MBLCLPDI_01970	9.89e-09	27.737	274	51.2	45.99
stu0164	MBLCLPDI_01862	1.54e-08	23.396	265	50.1	45.66
stu0164	MBLCLPDI_00322	2.42e-08	24.255	235	49.3	44.26
stu0164	MBLCLPDI_00381	2.89e-07	25.792	221	47.0	44.80
stu0164	MBLCLPDI_00038	1.27e-06	25.000	192	43.9	47.40
stu0164	MBLCLPDI_00235	1.31e-06	25.000	212	43.9	44.34
stu0164	MBLCLPDI_00208	2.64e-06	26.104	249	43.5	46.99
stu0164	MBLCLPDI_01945	3.77e-06	26.061	165	42.7	46.06
stu0164	MBLCLPDI_01846	9.06e-06	22.414	232	42.4	44.83
stu0165	MBLCLPDI_00978	2.71e-125	42.891	422	365	66.35
stu0165	MBLCLPDI_00981	1.63e-43	24.466	421	154	44.89
stu0166	MBLCLPDI_00979	0.0	61.443	402	523	78.11
stu0166	MBLCLPDI_00552	1.11e-22	24.870	386	94.7	42.49
stu0166	MBLCLPDI_00685	6.89e-21	26.500	400	89.4	42.50
stu0167	MBLCLPDI_00980	5.54e-48	52.113	142	148	70.42
stu0168	MBLCLPDI_00981	0.0	70.614	456	702	86.18
stu0168	MBLCLPDI_00978	3.82e-35	22.087	412	131	44.42
stu0178	MBLCLPDI_00208	2.61e-38	32.937	252	135	58.33
stu0178	MBLCLPDI_00105	4.26e-37	33.200	250	129	56.00
stu0178	MBLCLPDI_00814	3.72e-35	30.980	255	124	53.33
stu0178	MBLCLPDI_00202	1.43e-34	31.373	255	122	53.73
stu0178	MBLCLPDI_00038	2.38e-31	32.536	209	113	55.02
stu0178	MBLCLPDI_01802	6.82e-30	30.120	249	112	53.82
stu0178	MBLCLPDI_00566	6.66e-29	33.028	218	106	53.21
stu0178	MBLCLPDI_00322	1.96e-27	31.535	241	103	53.11
stu0178	MBLCLPDI_01668	1.20e-26	30.396	227	101	53.74
stu0178	MBLCLPDI_01945	9.08e-24	31.579	190	94.0	54.21
stu0178	MBLCLPDI_01723	2.11e-23	28.740	254	92.8	50.00
stu0178	MBLCLPDI_01606	2.10e-21	27.885	208	88.2	50.00
stu0178	MBLCLPDI_02019	9.26e-21	31.004	229	85.1	48.91
stu0178	MBLCLPDI_02018	1.40e-20	32.161	199	87.8	52.76
stu0178	MBLCLPDI_01607	2.39e-20	25.346	217	84.7	55.76
stu0178	MBLCLPDI_01120	2.13e-19	26.378	254	82.0	48.43
stu0178	MBLCLPDI_01568	2.30e-18	28.505	214	79.3	50.93
stu0178	MBLCLPDI_01397	7.28e-17	26.293	232	74.7	49.57
stu0178	MBLCLPDI_00235	1.26e-15	27.982	218	70.9	49.08
stu0178	MBLCLPDI_01862	5.72e-13	22.500	240	63.9	53.33
stu0178	MBLCLPDI_01979	6.02e-13	24.786	234	63.5	44.87
stu0178	MBLCLPDI_01847	9.58e-13	26.820	261	64.3	46.36
stu0178	MBLCLPDI_00557	5.48e-12	29.384	211	62.0	46.92
stu0178	MBLCLPDI_00019	2.38e-11	28.829	222	60.1	42.79
stu0178	MBLCLPDI_01846	1.07e-10	25.541	231	58.2	46.32
stu0178	MBLCLPDI_01970	3.28e-10	26.906	223	56.6	47.98
stu0178	MBLCLPDI_00856	2.50e-08	25.991	227	50.8	44.05
stu0178	MBLCLPDI_01482	2.83e-08	26.344	186	50.1	47.85
stu0178	MBLCLPDI_01818	7.31e-08	25.822	213	49.3	47.89
stu0178	MBLCLPDI_01818	1.48e-07	25.943	212	48.1	46.70
stu0178	MBLCLPDI_00558	1.01e-07	25.743	202	48.9	44.06
stu0178	MBLCLPDI_00381	2.22e-07	22.449	196	47.8	44.39
stu0178	MBLCLPDI_00381	9.87e-06	21.495	214	42.7	43.46
stu0178	MBLCLPDI_00977	8.56e-07	23.661	224	45.4	44.64
stu0178	MBLCLPDI_00415	1.98e-06	34.483	87	45.1	54.02
stu0178	MBLCLPDI_01829	1.58e-05	21.488	242	41.6	43.39
stu0178	MBLCLPDI_01042	1.91e-05	32.967	91	42.0	52.75
stu0180	MBLCLPDI_00287	8.30e-89	44.599	287	263	68.64
stu0181	MBLCLPDI_00288	1.26e-130	55.238	315	372	74.60
stu0186	MBLCLPDI_00235	4.18e-27	29.858	211	100	53.55
stu0186	MBLCLPDI_01120	2.29e-25	28.922	204	96.3	50.00
stu0186	MBLCLPDI_01568	7.32e-24	31.343	201	92.8	45.27
stu0186	MBLCLPDI_01606	1.04e-23	30.380	237	92.4	48.52
stu0186	MBLCLPDI_01607	3.27e-22	30.317	221	88.2	50.68
stu0186	MBLCLPDI_02018	6.05e-22	34.906	212	89.7	48.58
stu0186	MBLCLPDI_00814	7.33e-21	27.778	216	84.0	50.00
stu0186	MBLCLPDI_01668	1.62e-20	26.904	197	83.2	47.21
stu0186	MBLCLPDI_00038	2.31e-19	29.108	213	79.7	46.48
stu0186	MBLCLPDI_00105	1.62e-18	26.201	229	77.8	44.10
stu0186	MBLCLPDI_02019	1.91e-18	28.019	207	77.0	46.86
stu0186	MBLCLPDI_00202	8.64e-17	29.557	203	73.2	45.81
stu0186	MBLCLPDI_01862	1.16e-16	28.019	207	72.8	46.86
stu0186	MBLCLPDI_01723	2.59e-16	24.413	213	71.6	46.95
stu0186	MBLCLPDI_01397	4.74e-16	26.794	209	70.9	47.37
stu0186	MBLCLPDI_00566	2.10e-15	25.909	220	68.6	43.18
stu0186	MBLCLPDI_01802	3.56e-15	27.189	217	69.7	46.54
stu0186	MBLCLPDI_01945	4.98e-15	29.353	201	68.2	43.78
stu0186	MBLCLPDI_01818	6.60e-15	28.155	206	69.3	46.60
stu0186	MBLCLPDI_01818	2.95e-09	26.804	194	52.4	44.85
stu0186	MBLCLPDI_01482	8.96e-15	25.359	209	67.8	45.93
stu0186	MBLCLPDI_01970	4.62e-14	23.729	236	66.6	46.19
stu0186	MBLCLPDI_01970	3.43e-07	24.490	196	46.2	42.86
stu0186	MBLCLPDI_01979	1.40e-13	28.293	205	64.3	45.37
stu0186	MBLCLPDI_00856	1.56e-13	24.891	229	65.1	44.10
stu0186	MBLCLPDI_00856	7.22e-11	23.618	199	57.4	46.73
stu0186	MBLCLPDI_01829	1.72e-12	24.631	203	61.6	43.35
stu0186	MBLCLPDI_00208	3.76e-12	25.243	206	60.8	46.12
stu0186	MBLCLPDI_00381	2.40e-11	24.186	215	58.9	43.72
stu0186	MBLCLPDI_00381	1.44e-07	26.020	196	47.4	43.88
stu0186	MBLCLPDI_00019	2.91e-11	28.293	205	58.5	42.93
stu0186	MBLCLPDI_00322	3.00e-11	25.490	204	57.4	44.61
stu0186	MBLCLPDI_00558	6.93e-10	28.351	194	54.3	42.27
stu0186	MBLCLPDI_01846	8.24e-10	24.038	208	54.3	42.31
stu0186	MBLCLPDI_01706	6.78e-08	27.485	171	47.0	43.86
stu0186	MBLCLPDI_01707	2.46e-07	22.381	210	46.2	43.33
stu0186	MBLCLPDI_00977	6.58e-07	25.301	166	44.7	47.59
stu0187	MBLCLPDI_00236	1.12e-09	25.806	248	53.5	51.61
stu0188	MBLCLPDI_02079	2.80e-12	22.924	301	62.0	46.51
stu0194	MBLCLPDI_00462	0.0	66.147	449	628	81.96
stu0195	MBLCLPDI_00602	1.03e-48	40.693	231	157	60.17
stu0196	MBLCLPDI_00580	6.26e-11	32.632	95	52.4	60.00
stu0197	MBLCLPDI_00775	4.29e-97	53.785	251	280	70.12
stu0198	MBLCLPDI_00776	3.54e-72	44.361	266	218	66.17
stu0199	MBLCLPDI_00777	4.15e-123	46.062	419	360	65.16
stu0200	MBLCLPDI_00778	0.0	49.029	618	582	66.02
stu0200	MBLCLPDI_02025	4.30e-08	26.667	135	51.6	51.11
stu0200	MBLCLPDI_02025	6.65e-05	37.179	78	41.6	52.56
stu0201	MBLCLPDI_01978	5.86e-71	46.212	264	228	67.80
stu0201	MBLCLPDI_01977	6.79e-66	37.231	325	216	60.31
stu0201	MBLCLPDI_00028	9.89e-54	35.862	290	183	57.59
stu0202	MBLCLPDI_01979	2.19e-78	47.200	250	234	66.80
stu0202	MBLCLPDI_01668	2.35e-32	31.250	240	115	55.83
stu0202	MBLCLPDI_00038	2.98e-32	32.500	240	114	56.67
stu0202	MBLCLPDI_00105	3.14e-28	29.437	231	104	56.71
stu0202	MBLCLPDI_00566	7.02e-28	30.986	213	102	56.81
stu0202	MBLCLPDI_02018	9.94e-27	32.906	234	104	57.69
stu0202	MBLCLPDI_01802	1.92e-25	30.131	229	99.4	54.15
stu0202	MBLCLPDI_01723	8.58e-25	31.222	221	95.5	52.49
stu0202	MBLCLPDI_00202	1.64e-23	28.139	231	92.0	51.52
stu0202	MBLCLPDI_01607	1.66e-23	29.665	209	92.4	54.07
stu0202	MBLCLPDI_00814	1.67e-23	28.139	231	92.0	52.81
stu0202	MBLCLPDI_01606	2.76e-23	27.273	242	92.4	52.89
stu0202	MBLCLPDI_00208	1.70e-22	27.523	218	91.3	55.05
stu0202	MBLCLPDI_01568	3.45e-21	30.622	209	86.3	53.11
stu0202	MBLCLPDI_01945	7.05e-21	29.108	213	85.1	52.11
stu0202	MBLCLPDI_01120	4.48e-20	26.180	233	82.8	52.36
stu0202	MBLCLPDI_01397	1.16e-18	27.650	217	79.0	52.53
stu0202	MBLCLPDI_01846	1.54e-18	26.267	217	80.9	49.31
stu0202	MBLCLPDI_00322	2.31e-17	27.311	238	75.5	50.42
stu0202	MBLCLPDI_02019	3.34e-16	28.448	232	71.6	51.29
stu0202	MBLCLPDI_01818	5.62e-16	31.443	194	73.2	52.58
stu0202	MBLCLPDI_01818	3.70e-12	26.829	246	61.6	43.90
stu0202	MBLCLPDI_00019	4.93e-15	26.180	233	70.5	48.93
stu0202	MBLCLPDI_00558	5.24e-15	30.045	223	70.5	47.98
stu0202	MBLCLPDI_01847	2.22e-14	25.701	214	68.6	49.53
stu0202	MBLCLPDI_01862	4.64e-14	26.768	198	66.2	51.52
stu0202	MBLCLPDI_00557	5.58e-14	27.727	220	67.4	50.91
stu0202	MBLCLPDI_00235	6.42e-14	29.870	231	65.1	47.62
stu0202	MBLCLPDI_01829	1.23e-13	27.468	233	65.5	48.93
stu0202	MBLCLPDI_00977	4.66e-11	29.101	189	57.4	50.26
stu0202	MBLCLPDI_00381	8.94e-09	29.101	189	51.6	43.92
stu0202	MBLCLPDI_00856	8.79e-08	29.518	166	48.5	50.00
stu0202	MBLCLPDI_00856	7.24e-07	25.214	234	45.8	43.16
stu0202	MBLCLPDI_01482	2.01e-07	23.109	238	47.0	42.44
stu0202	MBLCLPDI_01970	3.94e-06	27.273	176	43.5	41.48
stu0203	MBLCLPDI_00384	1.06e-17	40.860	93	67.8	63.44
stu0204	MBLCLPDI_00385	0.0	70.425	541	745	85.58
stu0211	MBLCLPDI_01985	5.44e-56	38.182	275	179	57.45
stu0211	MBLCLPDI_01016	1.98e-34	36.328	256	123	53.12
stu0211	MBLCLPDI_00650	2.12e-30	32.456	228	112	52.63
stu0211	MBLCLPDI_01678	4.75e-22	31.658	199	89.4	51.26
