LLMG_RS00540	MBLCLPDI_00195	2.0e-168	51.8	596	585.5	73.3	99.5
LLMG_RS00550	MBLCLPDI_00113	2.3e-52	42.7	262	198.7	64.1	98.5
LLMG_RS00555	MBLCLPDI_00538	6.5e-134	60.0	417	470.3	74.6	98.1
LLMG_RS00570	MBLCLPDI_01970	7.6e-100	37.6	513	357.5	58.5	98.8
LLMG_RS00580	MBLCLPDI_00134	2.3e-01	37.5	32	29.3	62.5	13.0
LLMG_RS00590	MBLCLPDI_00806	1.4e-67	42.8	313	249.6	62.9	96.2
LLMG_RS00595	MBLCLPDI_00807	6.6e-41	41.4	227	160.6	59.0	90.0
LLMG_RS00605	MBLCLPDI_00809	4.9e-225	52.7	744	773.9	70.8	99.6
LLMG_RS00610	MBLCLPDI_01526	4.6e-84	52.4	309	304.3	69.9	97.7
LLMG_RS00615	MBLCLPDI_00810	2.9e-36	50.0	144	144.4	68.8	94.7
LLMG_RS00630	MBLCLPDI_00214	9.0e-169	65.4	459	586.3	81.7	98.3
LLMG_RS00635	MBLCLPDI_00765	2.9e-45	45.5	202	174.9	66.3	94.4
LLMG_RS00650	MBLCLPDI_01197	3.7e-19	26.1	268	89.0	47.8	68.3
LLMG_RS00650	MBLCLPDI_01488	5.4e-18	25.2	270	85.1	47.8	68.3
LLMG_RS00660	MBLCLPDI_00396	6.6e-298	64.6	802	1016.1	79.7	92.7
LLMG_RS00670	MBLCLPDI_01476	7.7e-29	70.5	88	119.0	83.0	100.0
LLMG_RS00675	MBLCLPDI_00506	5.6e-160	50.3	573	557.4	70.0	99.7
LLMG_RS00675	MBLCLPDI_01475	5.2e-158	50.4	573	550.8	69.3	99.7
LLMG_RS00685	MBLCLPDI_00356	2.7e-22	51.0	96	97.4	68.8	97.0
LLMG_RS00700	MBLCLPDI_01823	6.9e-56	42.2	256	210.7	62.5	81.0
LLMG_RS00705	MBLCLPDI_00864	9.4e-01	70.6	17	28.1	82.4	3.7
LLMG_RS00715	MBLCLPDI_00211	3.5e-73	39.3	394	268.5	62.4	99.7
LLMG_RS00720	MBLCLPDI_01526	4.5e-87	53.1	305	314.3	71.5	95.6
LLMG_RS00735	MBLCLPDI_00064	2.1e-01	22.5	89	28.9	48.3	47.4
LLMG_RS00750	MBLCLPDI_00819	6.3e-155	64.0	397	540.0	79.8	100.0
LLMG_RS00755	MBLCLPDI_00820	4.9e-167	62.4	457	580.5	79.4	99.6
LLMG_RS00760	MBLCLPDI_01206	4.1e-85	43.6	381	308.1	63.3	95.7
LLMG_RS00765	MBLCLPDI_00088	5.1e-01	30.4	46	27.7	58.7	23.0
LLMG_RS00770	MBLCLPDI_02108	9.9e-24	45.3	117	102.4	65.8	98.3
LLMG_RS00775	MBLCLPDI_02107	1.2e-64	53.8	234	239.6	71.8	85.9
LLMG_RS00780	MBLCLPDI_02106	8.9e-16	24.5	306	77.4	47.1	99.7
LLMG_RS00785	MBLCLPDI_02109	5.8e-09	62.8	43	52.0	76.7	97.7
LLMG_RS00790	MBLCLPDI_00187	1.8e-88	49.8	317	318.9	67.2	100.0
LLMG_RS00795	MBLCLPDI_00896	1.7e-04	37.8	45	38.1	64.4	52.3
LLMG_RS00800	MBLCLPDI_01420	5.3e-05	28.7	143	41.2	40.6	58.0
LLMG_RS00805	MBLCLPDI_00584	3.2e-27	61.2	85	113.6	82.4	96.6
LLMG_RS00810	MBLCLPDI_00585	1.4e-32	51.4	138	132.1	69.6	95.1
LLMG_RS00815	MBLCLPDI_00586	2.8e-17	47.7	88	80.9	65.9	82.2
LLMG_RS00835	MBLCLPDI_00742	6.7e-12	28.3	180	64.3	52.2	65.9
LLMG_RS00835	MBLCLPDI_01815	7.4e-11	33.8	157	60.8	52.2	57.9
LLMG_RS00835	MBLCLPDI_01084	9.7e-11	29.8	171	60.5	48.5	60.2
LLMG_RS00835	MBLCLPDI_00175	3.7e-10	26.9	160	58.5	51.2	58.6
LLMG_RS00840	MBLCLPDI_01645	5.5e-05	40.4	47	40.8	61.7	26.0
LLMG_RS00845	MBLCLPDI_00088	1.1e-07	28.0	182	51.6	41.8	23.3
LLMG_RS00855	MBLCLPDI_01558	5.0e-42	36.4	214	164.1	60.7	98.6
LLMG_RS00870	MBLCLPDI_00890	4.3e-02	37.8	45	30.4	57.8	42.3
LLMG_RS00870	MBLCLPDI_01824	2.1e-01	24.7	81	28.1	46.9	68.3
LLMG_RS00880	MBLCLPDI_00579	1.7e-43	29.9	355	169.9	48.2	92.1
LLMG_RS00900	MBLCLPDI_01048	6.1e-05	30.3	142	41.2	40.8	51.0
LLMG_RS00920	MBLCLPDI_00048	8.2e-33	27.9	373	134.4	48.5	90.3
LLMG_RS00920	MBLCLPDI_00699	5.3e-32	27.8	371	131.7	45.6	90.3
LLMG_RS00930	MBLCLPDI_01594	5.8e-20	49.5	101	89.7	66.3	98.0
LLMG_RS00935	MBLCLPDI_01593	2.8e-165	59.4	490	574.7	78.0	100.0
LLMG_RS00940	MBLCLPDI_01592	1.3e-162	59.5	474	565.8	74.5	99.4
LLMG_RS00945	MBLCLPDI_00951	1.2e-62	34.3	513	233.8	51.1	99.6
LLMG_RS00955	MBLCLPDI_01662	7.2e-24	73.8	65	102.1	80.0	100.0
LLMG_RS00960	MBLCLPDI_01344	1.9e-18	32.5	151	85.5	55.0	81.9
LLMG_RS00965	MBLCLPDI_01343	3.6e-25	35.4	181	108.2	55.2	78.3
LLMG_RS00975	MBLCLPDI_01039	8.0e-03	24.2	132	33.1	44.7	99.2
LLMG_RS00990	MBLCLPDI_00252	1.2e-17	33.6	146	84.3	54.8	28.7
LLMG_RS01010	MBLCLPDI_00327	1.2e-34	41.7	175	139.0	59.4	96.7
LLMG_RS01020	MBLCLPDI_00613	1.2e-13	62.2	45	70.1	84.4	17.6
LLMG_RS01035	MBLCLPDI_01211	7.7e-74	43.0	321	270.4	66.4	98.5
LLMG_RS01040	MBLCLPDI_01210	9.9e-68	46.2	299	250.0	62.5	99.3
LLMG_RS01045	MBLCLPDI_01672	3.4e-09	28.6	196	55.8	46.9	49.9
LLMG_RS01055	MBLCLPDI_00975	4.2e-122	38.4	667	431.8	58.6	94.9
LLMG_RS01065	MBLCLPDI_00204	6.6e-54	66.7	141	203.0	81.6	99.3
LLMG_RS01070	MBLCLPDI_01295	6.6e-142	46.9	572	497.3	67.3	100.0
LLMG_RS01075	MBLCLPDI_01296	9.7e-30	49.2	120	122.5	75.8	98.4
LLMG_RS01080	MBLCLPDI_01297	7.6e-10	52.7	55	55.5	72.7	85.9
LLMG_RS01085	MBLCLPDI_00116	1.7e-13	23.9	226	69.3	47.8	97.3
LLMG_RS01090	MBLCLPDI_00403	7.9e-22	29.1	230	97.4	50.0	68.5
LLMG_RS01095	MBLCLPDI_01871	1.1e-01	36.4	44	30.0	54.5	22.3
LLMG_RS01105	MBLCLPDI_01181	2.9e-127	73.6	288	448.0	84.4	82.3
LLMG_RS01110	MBLCLPDI_01180	1.6e-89	58.1	279	322.4	72.8	93.3
LLMG_RS01115	MBLCLPDI_00647	8.2e-01	35.4	48	28.1	43.8	11.9
LLMG_RS01120	MBLCLPDI_02055	5.6e-05	28.6	91	41.6	53.8	25.9
LLMG_RS01130	MBLCLPDI_01397	5.4e-21	24.5	237	95.1	48.1	56.9
LLMG_RS01130	MBLCLPDI_01802	5.4e-21	29.1	206	95.1	51.5	49.1
LLMG_RS01130	MBLCLPDI_00208	7.8e-20	28.3	258	91.3	45.7	56.2
LLMG_RS01140	MBLCLPDI_01512	1.6e-07	26.8	127	50.1	52.8	39.9
LLMG_RS01140	MBLCLPDI_01526	1.3e-06	32.6	95	47.0	51.6	28.6
LLMG_RS01150	MBLCLPDI_01526	1.6e-07	26.8	235	49.7	40.0	92.5
LLMG_RS01165	MBLCLPDI_01512	1.4e-09	24.9	233	57.0	46.8	69.1
LLMG_RS01175	MBLCLPDI_01519	3.7e-42	32.3	331	165.2	53.8	95.9
LLMG_RS01180	MBLCLPDI_01524	2.0e-150	67.7	372	525.0	82.0	98.1
LLMG_RS01185	MBLCLPDI_01521	3.5e-104	42.9	475	371.7	64.0	99.8
LLMG_RS01210	MBLCLPDI_00122	1.1e-143	57.5	492	503.1	64.8	99.4
LLMG_RS01215	MBLCLPDI_01372	6.8e-130	59.8	383	456.8	71.5	99.2
LLMG_RS01220	MBLCLPDI_01795	4.0e-02	31.3	67	31.2	49.3	40.1
LLMG_RS01225	MBLCLPDI_01784	3.6e-68	40.4	386	251.9	61.1	90.6
LLMG_RS01235	MBLCLPDI_01371	3.1e-21	51.5	103	94.0	68.9	98.1
LLMG_RS01240	MBLCLPDI_01370	8.1e-34	36.1	202	136.7	55.0	95.0
LLMG_RS01245	MBLCLPDI_01369	2.5e-43	44.9	185	168.3	66.5	94.4
LLMG_RS01250	MBLCLPDI_01456	9.1e-03	24.4	127	33.1	46.5	83.9
LLMG_RS01255	MBLCLPDI_01368	2.6e-27	52.1	117	114.4	70.9	98.3
LLMG_RS01260	MBLCLPDI_01367	6.8e-59	43.0	244	220.3	63.5	98.8
LLMG_RS01265	MBLCLPDI_01366	4.0e-42	31.6	396	165.2	50.0	98.4
LLMG_RS01270	MBLCLPDI_00602	2.6e-39	38.5	231	155.2	58.4	96.2
LLMG_RS01280	MBLCLPDI_00438	4.7e-51	46.5	215	194.1	62.8	97.3
LLMG_RS01285	MBLCLPDI_01826	5.4e-21	36.5	181	94.7	51.4	58.4
LLMG_RS01295	MBLCLPDI_01180	9.4e-04	27.7	173	37.4	42.8	59.9
LLMG_RS01295	MBLCLPDI_02060	2.1e-03	29.0	69	36.2	52.2	24.7
LLMG_RS01295	MBLCLPDI_00177	4.7e-03	31.4	70	35.0	57.1	24.7
LLMG_RS01300	MBLCLPDI_01789	5.7e-02	27.4	62	30.8	53.2	34.3
LLMG_RS01305	MBLCLPDI_01683	6.5e-69	33.4	461	254.6	58.8	93.6
LLMG_RS01310	MBLCLPDI_01675	2.5e-01	23.3	90	28.1	48.9	71.5
LLMG_RS01315	MBLCLPDI_00816	8.1e-19	87.5	56	85.1	92.9	96.6
LLMG_RS01320	MBLCLPDI_00595	2.5e-14	25.0	272	72.4	43.4	97.0
LLMG_RS01320	MBLCLPDI_00241	1.8e-12	23.4	274	66.2	46.0	97.0
LLMG_RS01325	MBLCLPDI_00427	6.2e-134	59.8	403	470.3	77.9	100.0
LLMG_RS01355	MBLCLPDI_00959	9.5e-01	32.8	61	26.2	55.7	40.7
LLMG_RS01365	MBLCLPDI_00646	1.2e-136	51.7	460	479.6	68.9	98.7
LLMG_RS01380	MBLCLPDI_00722	3.4e-04	31.9	91	39.3	47.3	21.1
LLMG_RS01395	MBLCLPDI_01688	2.1e-07	22.0	286	50.1	43.4	55.7
LLMG_RS01400	MBLCLPDI_01429	6.1e-64	48.2	276	237.3	68.1	99.3
LLMG_RS01410	MBLCLPDI_01847	2.3e-153	50.4	577	535.4	70.2	97.0
LLMG_RS01415	MBLCLPDI_01846	8.8e-183	54.7	620	633.3	72.3	97.2
LLMG_RS01425	MBLCLPDI_01542	1.3e-02	23.4	231	33.9	37.7	63.1
LLMG_RS01430	MBLCLPDI_01744	6.8e-60	65.8	158	223.0	79.7	100.0
LLMG_RS01440	MBLCLPDI_00069	2.1e-72	49.8	283	265.4	64.7	99.3
LLMG_RS01445	MBLCLPDI_00169	3.6e-06	27.6	156	44.7	46.8	82.4
LLMG_RS01460	MBLCLPDI_02015	8.3e-31	32.9	380	127.9	49.5	86.0
LLMG_RS01465	MBLCLPDI_01454	1.7e-273	64.3	714	934.9	76.8	95.3
LLMG_RS01470	MBLCLPDI_01453	5.0e-76	69.8	182	276.9	84.6	91.0
LLMG_RS01500	MBLCLPDI_01607	3.4e-70	46.7	272	258.1	68.4	98.2
LLMG_RS01505	MBLCLPDI_01606	4.1e-63	43.7	268	234.6	66.0	93.1
LLMG_RS01510	MBLCLPDI_01605	1.5e-59	45.5	257	222.6	72.0	96.6
LLMG_RS01520	MBLCLPDI_00695	2.1e-18	45.2	124	85.9	56.5	48.0
LLMG_RS01525	MBLCLPDI_00696	1.3e-109	51.6	374	389.4	67.6	98.1
LLMG_RS01550	MBLCLPDI_00550	9.3e-78	68.7	201	282.7	82.1	99.0
LLMG_RS01555	MBLCLPDI_00312	5.6e-202	53.2	714	697.2	72.5	98.3
LLMG_RS01560	MBLCLPDI_00313	2.8e-31	43.6	149	127.9	59.7	96.6
LLMG_RS01575	MBLCLPDI_01675	2.7e-03	23.8	101	34.7	55.4	73.8
LLMG_RS01580	MBLCLPDI_01673	5.7e-194	59.6	557	670.2	75.9	98.4
LLMG_RS01585	MBLCLPDI_00710	3.7e-11	36.8	76	60.1	65.8	100.0
LLMG_RS01590	MBLCLPDI_00371	1.7e-33	38.6	249	136.0	54.2	100.0
LLMG_RS01595	MBLCLPDI_00372	4.5e-18	33.6	146	84.3	53.4	76.7
LLMG_RS01600	MBLCLPDI_01560	1.2e-05	26.1	134	42.7	47.8	78.8
LLMG_RS01605	MBLCLPDI_00373	9.4e-115	60.5	337	406.4	77.2	97.7
LLMG_RS01625	MBLCLPDI_01668	2.5e-40	38.4	250	158.7	58.8	98.0
LLMG_RS01625	MBLCLPDI_00208	9.3e-40	39.7	242	156.8	62.0	94.7
LLMG_RS01625	MBLCLPDI_00814	9.3e-40	39.7	232	156.8	58.2	94.3
LLMG_RS01630	MBLCLPDI_00207	1.5e-06	31.6	117	46.6	55.6	39.6
LLMG_RS01635	MBLCLPDI_00203	1.6e-08	31.8	154	53.1	48.1	55.8
LLMG_RS01640	MBLCLPDI_01158	1.9e-13	21.0	572	70.5	38.1	99.2
LLMG_RS01650	MBLCLPDI_02048	1.6e-248	50.2	838	852.0	68.3	98.9
LLMG_RS01655	MBLCLPDI_00211	1.5e-31	29.1	385	130.2	49.4	95.2
LLMG_RS01660	MBLCLPDI_00390	2.6e-03	21.4	103	35.0	53.4	64.3
LLMG_RS01665	MBLCLPDI_00180	1.1e-22	31.8	198	100.9	55.6	45.9
LLMG_RS01670	MBLCLPDI_00347	1.5e-08	29.3	82	52.0	63.4	70.7
LLMG_RS01675	MBLCLPDI_01847	3.4e-85	34.7	580	308.9	55.7	99.3
LLMG_RS01680	MBLCLPDI_01846	3.5e-89	35.4	536	322.4	56.3	80.0
LLMG_RS01680	MBLCLPDI_01846	3.3e+01	31.4	35	23.5	62.9	5.3
LLMG_RS01685	MBLCLPDI_00250	3.1e-120	56.2	422	424.9	70.4	100.0
LLMG_RS01700	MBLCLPDI_00019	1.6e-29	26.4	531	124.0	47.6	87.7
LLMG_RS01715	MBLCLPDI_00821	1.8e-08	28.6	182	52.4	49.5	95.6
LLMG_RS01720	MBLCLPDI_01844	3.0e-39	47.9	163	154.5	67.5	99.4
LLMG_RS01730	MBLCLPDI_00209	4.8e-80	58.6	251	290.8	75.7	87.8
LLMG_RS01735	MBLCLPDI_00209	5.3e-87	57.1	280	313.9	71.8	97.9
LLMG_RS01740	MBLCLPDI_00209	3.2e-76	49.6	282	278.1	70.9	98.3
LLMG_RS01745	MBLCLPDI_01601	9.4e-59	48.0	254	219.9	63.8	99.2
LLMG_RS01750	MBLCLPDI_00209	9.4e-76	50.9	285	276.6	69.8	99.3
LLMG_RS01755	MBLCLPDI_00208	1.6e-88	50.1	349	319.3	69.6	94.8
LLMG_RS01760	MBLCLPDI_00207	1.2e-65	68.5	222	242.7	83.3	96.1
LLMG_RS01770	MBLCLPDI_01607	1.0e-33	34.2	231	137.9	56.7	40.7
LLMG_RS01775	MBLCLPDI_01605	2.0e-03	21.4	276	36.2	43.8	96.3
LLMG_RS01780	MBLCLPDI_02033	1.6e-06	38.7	62	45.1	50.0	63.9
LLMG_RS01785	MBLCLPDI_00322	8.3e-31	38.6	228	127.1	56.1	85.3
LLMG_RS01785	MBLCLPDI_01120	2.5e-27	32.4	238	115.5	53.4	91.1
LLMG_RS01790	MBLCLPDI_01119	2.4e-16	24.6	256	79.3	50.4	79.7
LLMG_RS01795	MBLCLPDI_01119	1.8e-19	26.5	260	89.7	52.7	82.7
LLMG_RS01805	MBLCLPDI_02073	5.0e-19	27.4	241	88.2	46.5	77.4
LLMG_RS01810	MBLCLPDI_01828	6.0e-41	31.7	372	161.4	53.5	95.1
LLMG_RS01815	MBLCLPDI_00069	3.5e-64	43.9	280	238.0	60.7	99.3
LLMG_RS01815	MBLCLPDI_01029	1.1e-62	45.0	260	233.0	65.8	95.2
LLMG_RS01820	MBLCLPDI_02043	8.6e-20	43.0	100	89.4	61.0	87.0
LLMG_RS01820	MBLCLPDI_02041	1.0e-17	41.8	91	82.4	69.2	78.3
LLMG_RS01830	MBLCLPDI_00152	9.0e-85	64.4	222	306.2	77.0	95.3
LLMG_RS01835	MBLCLPDI_01199	1.8e-59	55.1	187	221.9	70.1	100.0
LLMG_RS01840	MBLCLPDI_01198	4.0e-45	35.9	315	175.6	53.0	59.8
LLMG_RS01840	MBLCLPDI_00407	1.5e-44	33.2	307	173.7	55.0	59.6
LLMG_RS01845	MBLCLPDI_01346	6.6e-102	35.0	695	364.8	55.4	95.7
LLMG_RS01850	MBLCLPDI_00357	1.4e-78	70.1	197	285.4	85.3	99.0
LLMG_RS01855	MBLCLPDI_00526	9.4e-62	38.0	353	230.3	59.5	96.6
LLMG_RS01860	MBLCLPDI_00261	1.1e-102	46.7	458	366.7	62.9	100.0
LLMG_RS01865	MBLCLPDI_01232	4.6e-02	31.7	63	32.7	46.0	11.5
LLMG_RS01885	MBLCLPDI_00208	7.0e-33	37.8	251	134.4	55.4	71.3
LLMG_RS01885	MBLCLPDI_00814	2.7e-32	33.5	248	132.5	57.3	71.1
LLMG_RS01885	MBLCLPDI_00105	1.2e-29	32.2	255	123.6	54.1	73.1
LLMG_RS01890	MBLCLPDI_00105	2.3e-35	34.7	251	142.5	56.6	80.2
LLMG_RS01890	MBLCLPDI_00202	9.8e-34	33.6	262	137.1	56.1	82.4
LLMG_RS01890	MBLCLPDI_00814	1.3e-33	32.9	255	136.7	55.7	81.5
LLMG_RS01890	MBLCLPDI_00208	8.3e-33	33.2	256	134.0	57.4	79.6
LLMG_RS01895	MBLCLPDI_01501	7.9e-214	69.2	516	736.1	82.8	98.5
LLMG_RS01900	MBLCLPDI_00262	1.1e-141	56.5	444	496.5	73.9	80.6
LLMG_RS01905	MBLCLPDI_00826	2.3e-104	60.9	302	371.7	75.8	99.7
LLMG_RS01910	MBLCLPDI_02103	1.1e-34	32.3	381	141.0	47.5	64.7
LLMG_RS01915	MBLCLPDI_01381	2.9e-66	47.4	272	245.0	63.2	99.3
LLMG_RS01920	MBLCLPDI_00573	1.2e-126	66.8	340	446.0	83.8	87.3
LLMG_RS01925	MBLCLPDI_01438	5.7e-83	38.9	447	301.2	59.7	96.7
LLMG_RS01925	MBLCLPDI_00106	1.2e-75	37.3	442	276.9	56.6	96.1
LLMG_RS01930	MBLCLPDI_01438	3.0e-76	36.6	453	278.9	55.2	98.7
LLMG_RS01930	MBLCLPDI_00106	1.0e-68	33.9	457	253.8	54.5	99.3
LLMG_RS01940	MBLCLPDI_00721	6.6e-06	29.2	72	43.1	55.6	67.3
LLMG_RS01945	MBLCLPDI_00647	1.2e-01	31.1	74	29.6	44.6	43.0
LLMG_RS01960	MBLCLPDI_00648	2.0e-62	54.7	214	231.9	72.4	97.3
LLMG_RS01965	MBLCLPDI_00649	6.8e-60	43.7	270	223.8	65.2	97.8
LLMG_RS01970	MBLCLPDI_00650	2.8e-59	39.9	278	221.9	61.9	94.5
LLMG_RS01975	MBLCLPDI_01692	5.8e-38	48.0	202	151.0	64.4	71.5
LLMG_RS01980	MBLCLPDI_01657	1.4e-140	53.3	475	492.7	70.9	99.4
LLMG_RS01985	MBLCLPDI_00097	1.0e-44	51.1	176	173.3	67.0	65.5
LLMG_RS01990	MBLCLPDI_00098	2.2e-76	47.5	301	278.9	66.8	92.6
LLMG_RS01995	MBLCLPDI_00289	1.8e-183	64.1	487	635.2	79.1	98.4
LLMG_RS02000	MBLCLPDI_02073	1.6e-11	28.3	145	63.2	51.7	53.3
LLMG_RS02010	MBLCLPDI_00993	1.1e-80	47.2	303	293.1	72.6	96.5
LLMG_RS02010	MBLCLPDI_00803	3.8e-78	45.2	312	284.6	68.9	99.4
LLMG_RS02015	MBLCLPDI_02073	1.1e-09	31.8	148	57.0	53.4	52.0
LLMG_RS02025	MBLCLPDI_00553	1.0e-128	56.7	404	453.0	72.5	99.0
LLMG_RS02045	MBLCLPDI_01821	4.6e-28	25.1	502	119.4	45.0	72.5
LLMG_RS02055	MBLCLPDI_00154	5.9e-103	45.2	418	367.5	64.1	99.3
LLMG_RS02060	MBLCLPDI_01404	1.5e-49	29.9	670	191.0	45.1	78.9
LLMG_RS02075	MBLCLPDI_01387	5.6e-26	56.7	90	109.8	70.0	85.7
LLMG_RS02080	MBLCLPDI_01386	7.1e-41	45.0	189	160.2	65.1	89.9
LLMG_RS02085	MBLCLPDI_00072	8.9e-81	35.2	446	293.9	56.5	98.7
LLMG_RS02090	MBLCLPDI_00008	7.6e-25	43.1	116	106.3	69.0	89.9
LLMG_RS02095	MBLCLPDI_00384	1.6e-24	56.4	94	104.8	77.7	100.0
LLMG_RS02100	MBLCLPDI_00385	1.0e-211	71.0	542	729.2	85.1	100.0
LLMG_RS02105	MBLCLPDI_00025	4.9e-90	56.6	267	323.9	74.2	98.9
LLMG_RS02115	MBLCLPDI_00022	4.2e-97	45.9	440	348.2	63.6	92.2
LLMG_RS02120	MBLCLPDI_00021	4.2e-90	69.4	232	323.9	82.8	98.7
LLMG_RS02125	MBLCLPDI_00359	5.5e-57	49.8	213	213.8	72.3	100.0
LLMG_RS02130	MBLCLPDI_00361	5.8e-33	30.5	256	134.4	55.5	88.1
LLMG_RS02140	MBLCLPDI_00362	7.1e-08	25.5	110	49.7	51.8	99.1
LLMG_RS02145	MBLCLPDI_00363	4.3e-76	52.7	277	277.7	71.5	94.5
LLMG_RS02165	MBLCLPDI_01088	1.5e-01	21.0	143	29.3	43.4	85.5
LLMG_RS02165	MBLCLPDI_01913	3.4e-01	26.0	77	28.1	54.5	44.6
LLMG_RS02170	MBLCLPDI_01002	1.5e-66	42.5	306	246.1	63.7	98.4
LLMG_RS02175	MBLCLPDI_01001	8.3e-57	41.7	300	213.8	60.3	92.5
LLMG_RS02180	MBLCLPDI_01000	1.2e-21	26.6	346	97.1	46.0	92.1
LLMG_RS02185	MBLCLPDI_00999	9.1e-73	44.3	343	266.9	63.6	97.4
